group,id_player,stake,n_round,n_round_total,prop
High-Risk,70,1.5,0,5,0
High-Risk,70,2,0,5,0
High-Risk,70,2.5,0,5,0
High-Risk,70,5,0,5,0
High-Risk,70,10,0,5,0
High-Risk,70,15,0,5,0
High-Risk,70,20,0,5,0
High-Risk,71,0.25,4,5,80
High-Risk,71,0.5,1,5,20
High-Risk,71,1,0,5,0
High-Risk,71,1.5,0,5,0
High-Risk,71,2,0,5,0
High-Risk,71,2.5,0,5,0
High-Risk,71,5,0,5,0
High-Risk,71,10,0,5,0
High-Risk,71,15,0,5,0
High-Risk,71,20,0,5,0
High-Risk,72,0.25,12027,56895,21.13894015291326
High-Risk,72,0.5,12270,56895,21.566042710255733
High-Risk,72,1,11873,56895,20.868266104227086
High-Risk,72,1.5,3115,56895,5.4749978029703845
High-Risk,72,2,6434,56895,11.308550839265314
High-Risk,72,2.5,3467,56895,6.093681342824501
High-Risk,72,5,5578,56895,9.804024958256436
High-Risk,72,10,1635,56895,2.8737147376746637
High-Risk,72,15,244,56895,0.4288601810352404
High-Risk,72,20,252,56895,0.4429211705773794
High-Risk,73,0.25,1808,3656,49.45295404814004
High-Risk,73,0.5,992,3656,27.13347921225383
High-Risk,73,1,796,3656,21.772428884026258
High-Risk,73,1.5,46,3656,1.2582056892778994
High-Risk,73,2,0,3656,0
High-Risk,73,2.5,14,3656,0.38293216630196936
High-Risk,73,5,0,3656,0
High-Risk,73,10,0,3656,0
High-Risk,73,15,0,3656,0
High-Risk,73,20,0,3656,0
High-Risk,74,0.25,480,19164,2.504696305572949
High-Risk,74,0.5,1595,19164,8.322897098726779
High-Risk,74,1,1846,19164,9.6326445418493
High-Risk,74,1.5,1363,19164,7.112293884366521
High-Risk,74,2,1769,19164,9.230849509496974
High-Risk,74,2.5,2480,19164,12.940930912126905
High-Risk,74,5,3002,19164,15.664788144437486
High-Risk,74,10,1919,19164,10.013567104988521
High-Risk,74,15,1779,19164,9.283030682529743
High-Risk,74,20,2931,19164,15.29430181590482
High-Risk,75,0.25,0,1200,0
High-Risk,75,0.5,37,1200,3.0833333333333335
High-Risk,75,1,169,1200,14.083333333333334
High-Risk,75,1.5,240,1200,20
High-Risk,75,2,395,1200,32.916666666666664
High-Risk,75,2.5,278,1200,23.166666666666664
High-Risk,75,5,81,1200,6.75
High-Risk,75,10,0,1200,0
High-Risk,75,15,0,1200,0
High-Risk,75,20,0,1200,0
High-Risk,76,0.25,54,57017,0.09470859568198958
High-Risk,76,0.5,49902,57017,87.52126558745637
High-Risk,76,1,6723,57017,11.791220162407704
High-Risk,76,1.5,209,57017,0.36655734254695965
High-Risk,76,2,64,57017,0.11224722451198764
High-Risk,76,2.5,65,57017,0.11400108739498746
High-Risk,76,5,0,57017,0
High-Risk,76,10,0,57017,0
High-Risk,76,15,0,57017,0
High-Risk,76,20,0,57017,0
High-Risk,77,0.25,0,57,0
High-Risk,77,0.5,0,57,0
High-Risk,77,1,0,57,0
High-Risk,77,1.5,0,57,0
High-Risk,77,2,0,57,0
High-Risk,77,2.5,0,57,0
High-Risk,77,5,0,57,0
High-Risk,77,10,0,57,0
High-Risk,77,15,0,57,0
High-Risk,77,20,57,57,100
High-Risk,78,0.25,0,29256,0
High-Risk,78,0.5,1,29256,0.003418102269619907
High-Risk,78,1,1915,29256,6.545665846322122
High-Risk,78,1.5,383,29256,1.3091331692644244
High-Risk,78,2,10891,29256,37.22655181843041
High-Risk,78,2.5,3082,29256,10.534591194968554
High-Risk,78,5,10465,29256,35.770440251572325
High-Risk,78,10,2287,29256,7.817199890620727
High-Risk,78,15,9,29256,0.030762920426579164
High-Risk,78,20,223,29256,0.7622368061252393
High-Risk,79,0.25,0,117,0
High-Risk,79,0.5,1,117,0.8547008547008548
High-Risk,79,1,111,117,94.87179487179486
High-Risk,79,1.5,5,117,4.273504273504273
High-Risk,79,2,0,117,0
High-Risk,79,2.5,0,117,0
High-Risk,79,5,0,117,0
High-Risk,79,10,0,117,0
High-Risk,79,15,0,117,0
High-Risk,79,20,0,117,0
High-Risk,80,0.25,156,361,43.21329639889196
High-Risk,80,0.5,197,361,54.57063711911358
High-Risk,80,1,8,361,2.21606648199446
High-Risk,80,1.5,0,361,0
High-Risk,80,2,0,361,0
High-Risk,80,2.5,0,361,0
High-Risk,80,5,0,361,0
High-Risk,80,10,0,361,0
High-Risk,80,15,0,361,0
High-Risk,80,20,0,361,0
High-Risk,81,0.25,0,12449,0
High-Risk,81,0.5,1036,12449,8.321953570567917
High-Risk,81,1,7706,12449,61.90055426138645
High-Risk,81,1.5,3533,12449,28.37978954132862
High-Risk,81,2,162,12449,1.3013093421158326
High-Risk,81,2.5,12,12449,0.09639328460117279
High-Risk,81,5,0,12449,0
High-Risk,81,10,0,12449,0
High-Risk,81,15,0,12449,0
High-Risk,81,20,0,12449,0
High-Risk,82,0.25,2,7864,0.025432349949135298
High-Risk,82,0.5,7082,7864,90.05595116988809
High-Risk,82,1,759,7864,9.651576805696847
High-Risk,82,1.5,5,7864,0.06358087487283826
High-Risk,82,2,16,7864,0.20345879959308238
High-Risk,82,2.5,0,7864,0
High-Risk,82,5,0,7864,0
High-Risk,82,10,0,7864,0
High-Risk,82,15,0,7864,0
High-Risk,82,20,0,7864,0
High-Risk,83,0.25,301,3750,8.026666666666667
High-Risk,83,0.5,1926,3750,51.35999999999999
High-Risk,83,1,1254,3750,33.44
High-Risk,83,1.5,209,3750,5.573333333333333
High-Risk,83,2,60,3750,1.6
High-Risk,83,2.5,0,3750,0
High-Risk,83,5,0,3750,0
High-Risk,83,10,0,3750,0
High-Risk,83,15,0,3750,0
High-Risk,83,20,0,3750,0
High-Risk,84,0.25,0,6,0
High-Risk,84,0.5,6,6,100
High-Risk,84,1,0,6,0
High-Risk,84,1.5,0,6,0
High-Risk,84,2,0,6,0
High-Risk,84,2.5,0,6,0
High-Risk,84,5,0,6,0
High-Risk,84,10,0,6,0
High-Risk,84,15,0,6,0
High-Risk,84,20,0,6,0
High-Risk,85,0.25,0,85,0
High-Risk,85,0.5,0,85,0
High-Risk,85,1,72,85,84.70588235294117
High-Risk,85,1.5,13,85,15.294117647058824
High-Risk,85,2,0,85,0
High-Risk,85,2.5,0,85,0
High-Risk,85,5,0,85,0
High-Risk,85,10,0,85,0
High-Risk,85,15,0,85,0
High-Risk,85,20,0,85,0
High-Risk,86,0.25,304,10772,2.8221314519123655
High-Risk,86,0.5,1515,10772,14.064240623839583
High-Risk,86,1,1506,10772,13.980690679539547
High-Risk,86,1.5,2734,10772,25.38061641292239
High-Risk,86,2,1728,10772,16.04158930560713
High-Risk,86,2.5,2390,10772,22.187151875232082
High-Risk,86,5,346,10772,3.2120311919792055
High-Risk,86,10,76,10772,0.7055328629780914
High-Risk,86,15,16,10772,0.14853323431117713
High-Risk,86,20,157,10772,1.4574823616784256
High-Risk,87,0.25,91,536,16.977611940298505
High-Risk,87,0.5,429,536,80.03731343283582
High-Risk,87,1,16,536,2.9850746268656714
High-Risk,87,1.5,0,536,0
High-Risk,87,2,0,536,0
High-Risk,87,2.5,0,536,0
High-Risk,87,5,0,536,0
High-Risk,87,10,0,536,0
High-Risk,87,15,0,536,0
High-Risk,87,20,0,536,0
High-Risk,88,0.25,0,504,0
High-Risk,88,0.5,0,504,0
High-Risk,88,1,227,504,45.03968253968254
High-Risk,88,1.5,0,504,0
High-Risk,88,2,0,504,0
High-Risk,88,2.5,277,504,54.96031746031746
High-Risk,88,5,0,504,0
High-Risk,88,10,0,504,0
High-Risk,88,15,0,504,0
High-Risk,88,20,0,504,0
High-Risk,89,0.25,0,14,0
High-Risk,89,0.5,0,14,0
High-Risk,89,1,0,14,0
High-Risk,89,1.5,0,14,0
High-Risk,89,2,0,14,0
High-Risk,89,2.5,1,14,7.142857142857142
High-Risk,89,5,7,14,50
High-Risk,89,10,6,14,42.857142857142854
High-Risk,89,15,0,14,0
High-Risk,89,20,0,14,0
High-Risk,90,0.25,535,19005,2.8150486714022627
High-Risk,90,0.5,3494,19005,18.384635622204684
High-Risk,90,1,6684,19005,35.16969218626677
High-Risk,90,1.5,642,19005,3.3780584056827148
High-Risk,90,2,2910,19005,15.311760063141278
High-Risk,90,2.5,1719,19005,9.044988161010261
High-Risk,90,5,2775,19005,14.601420678768745
High-Risk,90,10,246,19005,1.2943962115232834
High-Risk,90,15,0,19005,0
High-Risk,90,20,0,19005,0
High-Risk,91,0.25,4428,26606,16.642862512215288
High-Risk,91,0.5,6791,26606,25.524317823047433
High-Risk,91,1,9221,26606,34.65759603097045
High-Risk,91,1.5,3,26606,0.011275652108546945
High-Risk,91,2,3750,26606,14.094565135683682
High-Risk,91,2.5,1388,26606,5.2168683755543865
High-Risk,91,5,995,26606,3.739757949334736
High-Risk,91,10,30,26606,0.11275652108546945
High-Risk,91,15,0,26606,0
High-Risk,91,20,0,26606,0
High-Risk,92,0.25,971,2454,39.5680521597392
High-Risk,92,0.5,729,2454,29.706601466992666
High-Risk,92,1,384,2454,15.647921760391197
High-Risk,92,1.5,181,2454,7.375713121434393
High-Risk,92,2,87,2454,3.5452322738386304
High-Risk,92,2.5,66,2454,2.689486552567237
High-Risk,92,5,36,2454,1.466992665036675
High-Risk,92,10,0,2454,0
High-Risk,92,15,0,2454,0
High-Risk,92,20,0,2454,0
High-Risk,93,0.25,39,612,6.372549019607843
High-Risk,93,0.5,435,612,71.07843137254902
High-Risk,93,1,138,612,22.54901960784314
High-Risk,93,1.5,0,612,0
High-Risk,93,2,0,612,0
High-Risk,93,2.5,0,612,0
High-Risk,93,5,0,612,0
High-Risk,93,10,0,612,0
High-Risk,93,15,0,612,0
High-Risk,93,20,0,612,0
High-Risk,94,0.25,0,125,0
High-Risk,94,0.5,29,125,23.200000000000003
High-Risk,94,1,48,125,38.4
High-Risk,94,1.5,24,125,19.2
High-Risk,94,2,19,125,15.2
High-Risk,94,2.5,5,125,4
High-Risk,94,5,0,125,0
High-Risk,94,10,0,125,0
High-Risk,94,15,0,125,0
High-Risk,94,20,0,125,0
High-Risk,95,0.25,120,121,99.17355371900827
High-Risk,95,0.5,1,121,0.8264462809917356
High-Risk,95,1,0,121,0
High-Risk,95,1.5,0,121,0
High-Risk,95,2,0,121,0
High-Risk,95,2.5,0,121,0
High-Risk,95,5,0,121,0
High-Risk,95,10,0,121,0
High-Risk,95,15,0,121,0
High-Risk,95,20,0,121,0
High-Risk,96,0.25,357,20470,1.7440156326331218
High-Risk,96,0.5,4087,20470,19.96580361504641
High-Risk,96,1,9333,20470,45.593551538837325
High-Risk,96,1.5,3207,20470,15.666829506595018
High-Risk,96,2,1118,20470,5.461651196873473
High-Risk,96,2.5,2022,20470,9.877870053737176
High-Risk,96,5,346,20470,1.6902784562774793
High-Risk,96,10,0,20470,0
High-Risk,96,15,0,20470,0
High-Risk,96,20,0,20470,0
High-Risk,97,0.25,502,2294,21.883173496076722
High-Risk,97,0.5,902,2294,39.31996512641674
High-Risk,97,1,742,2294,32.34524847428073
High-Risk,97,1.5,0,2294,0
High-Risk,97,2,148,2294,6.451612903225806
High-Risk,97,2.5,0,2294,0
High-Risk,97,5,0,2294,0
High-Risk,97,10,0,2294,0
High-Risk,97,15,0,2294,0
High-Risk,97,20,0,2294,0
High-Risk,98,0.25,1102,3814,28.893550078657576
High-Risk,98,0.5,1524,3814,39.9580492920818
High-Risk,98,1,1056,3814,27.68746722600944
High-Risk,98,1.5,0,3814,0
High-Risk,98,2,103,3814,2.700576822233875
High-Risk,98,2.5,3,3814,0.07865757734661773
High-Risk,98,5,26,3814,0.6816990036706869
High-Risk,98,10,0,3814,0
High-Risk,98,15,0,3814,0
High-Risk,98,20,0,3814,0
High-Risk,99,0.25,25,691,3.61794500723589
High-Risk,99,0.5,582,691,84.22575976845152
High-Risk,99,1,84,691,12.156295224312592
High-Risk,99,1.5,0,691,0
High-Risk,99,2,0,691,0
High-Risk,99,2.5,0,691,0
High-Risk,99,5,0,691,0
High-Risk,99,10,0,691,0
High-Risk,99,15,0,691,0
High-Risk,99,20,0,691,0
High-Risk,100,0.25,0,781,0
High-Risk,100,0.5,0,781,0
High-Risk,100,1,0,781,0
High-Risk,100,1.5,2,781,0.2560819462227913
High-Risk,100,2,46,781,5.8898847631242
High-Risk,100,2.5,148,781,18.950064020486558
High-Risk,100,5,529,781,67.733674775928293
High-Risk,100,10,56,781,7.170294494238156
High-Risk,100,15,0,781,0
High-Risk,100,20,0,781,0
High-Risk,101,0.25,128,442,28.95927601809955
High-Risk,101,0.5,277,442,62.66968325791855
High-Risk,101,1,37,442,8.3710407239819
High-Risk,101,1.5,0,442,0
High-Risk,101,2,0,442,0
High-Risk,101,2.5,0,442,0
High-Risk,101,5,0,442,0
High-Risk,101,10,0,442,0
High-Risk,101,15,0,442,0
High-Risk,101,20,0,442,0
High-Risk,102,0.25,84,1579,5.319822672577581
High-Risk,102,0.5,705,1579,44.648511716276126
High-Risk,102,1,689,1579,43.63521215959468
High-Risk,102,1.5,37,1579,2.3432552248258394
High-Risk,102,2,24,1579,1.5199493350221658
High-Risk,102,2.5,40,1579,2.53324889170361
High-Risk,102,5,0,1579,0
High-Risk,102,10,0,1579,0
High-Risk,102,15,0,1579,0
High-Risk,102,20,0,1579,0
High-Risk,103,0.25,11577,13112,88.29316656497865
High-Risk,103,0.5,1159,13112,8.839231238560098
High-Risk,103,1,43,13112,0.3279438682123246
High-Risk,103,1.5,333,13112,2.5396583282489322
High-Risk,103,2,0,13112,0
High-Risk,103,2.5,0,13112,0
High-Risk,103,5,0,13112,0
High-Risk,103,10,0,13112,0
High-Risk,103,15,0,13112,0
High-Risk,103,20,0,13112,0
High-Risk,104,0.25,19,19,100
High-Risk,104,0.5,0,19,0
High-Risk,104,1,0,19,0
High-Risk,104,1.5,0,19,0
High-Risk,104,2,0,19,0
High-Risk,104,2.5,0,19,0
High-Risk,104,5,0,19,0
High-Risk,104,10,0,19,0
High-Risk,104,15,0,19,0
High-Risk,104,20,0,19,0
High-Risk,105,0.25,8409,32210,26.10679913070475
High-Risk,105,0.5,6596,32210,20.478112387457312
High-Risk,105,1,259,32210,0.8040981061782057
High-Risk,105,1.5,5,32210,0.01552312946289972
High-Risk,105,2,5332,32210,16.55386525923626
High-Risk,105,2.5,3356,32210,10.419124495498293
High-Risk,105,5,8062,32210,25.02949394597951
High-Risk,105,10,191,32210,0.5929835454827693
High-Risk,105,15,0,32210,0
High-Risk,105,20,0,32210,0
High-Risk,106,0.25,0,360,0
High-Risk,106,0.5,18,360,5
High-Risk,106,1,202,360,56.111111111111114
High-Risk,106,1.5,0,360,0
High-Risk,106,2,132,360,36.666666666666664
High-Risk,106,2.5,0,360,0
High-Risk,106,5,8,360,2.2222222222222223
High-Risk,106,10,0,360,0
High-Risk,106,15,0,360,0
High-Risk,106,20,0,360,0
High-Risk,107,0.25,23,12571,0.18296078275395752
High-Risk,107,0.5,472,12571,3.7546734547768676
High-Risk,107,1,3897,12571,30.999920451833585
High-Risk,107,1.5,4585,12571,36.47283430116936
High-Risk,107,2,3406,12571,27.094105480868663
High-Risk,107,2.5,188,12571,1.4955055285975658
High-Risk,107,5,0,12571,0
High-Risk,107,10,0,12571,0
High-Risk,107,15,0,12571,0
High-Risk,107,20,0,12571,0
High-Risk,108,0.25,0,2276,0
High-Risk,108,0.5,0,2276,0
High-Risk,108,1,99,2276,4.349736379613357
High-Risk,108,1.5,41,2276,1.8014059753954303
High-Risk,108,2,450,2276,19.77152899824253
High-Risk,108,2.5,524,2276,23.022847100175746
High-Risk,108,5,1014,2276,44.5518453427065
High-Risk,108,10,119,2276,5.228471001757469
High-Risk,108,15,29,2276,1.2741652021089631
High-Risk,108,20,0,2276,0
High-Risk,109,0.25,122,2082,5.859750240153699
High-Risk,109,0.5,380,2082,18.251681075888566
High-Risk,109,1,664,2082,31.892411143131604
High-Risk,109,1.5,4,2082,0.19212295869356388
High-Risk,109,2,328,2082,15.754082612872239
High-Risk,109,2.5,163,2082,7.8290105667627286
High-Risk,109,5,183,2082,8.789625360230549
High-Risk,109,10,192,2082,9.221902017291066
High-Risk,109,15,1,2082,0.04803073967339097
High-Risk,109,20,45,2082,2.161383285302594
High-Risk,110,0.25,2,909,0.22002200220022
High-Risk,110,0.5,416,909,45.76457645764577
High-Risk,110,1,357,909,39.273927392739274
High-Risk,110,1.5,0,909,0
High-Risk,110,2,0,909,0
High-Risk,110,2.5,52,909,5.720572057205721
High-Risk,110,5,82,909,9.02090209020902
High-Risk,110,10,0,909,0
High-Risk,110,15,0,909,0
High-Risk,110,20,0,909,0
High-Risk,111,0.25,39,340,11.470588235294118
High-Risk,111,0.5,55,340,16.176470588235293
High-Risk,111,1,122,340,35.88235294117647
High-Risk,111,1.5,14,340,4.117647058823529
High-Risk,111,2,15,340,4.411764705882353
High-Risk,111,2.5,16,340,4.705882352941177
High-Risk,111,5,25,340,7.352941176470589
High-Risk,111,10,26,340,7.647058823529412
High-Risk,111,15,0,340,0
High-Risk,111,20,28,340,8.235294117647058
High-Risk,112,0.25,756,3962,19.081272084805654
High-Risk,112,0.5,549,3962,13.856638061585059
High-Risk,112,1,733,3962,18.500757193336696
High-Risk,112,1.5,175,3962,4.41696113074205
High-Risk,112,2,825,3962,20.82281675921252
High-Risk,112,2.5,590,3962,14.891468955073195
High-Risk,112,5,294,3962,7.420494699646643
High-Risk,112,10,40,3962,1.0095911155981827
High-Risk,112,15,0,3962,0
High-Risk,112,20,0,3962,0
High-Risk,113,0.25,1488,15409,9.656694139788435
High-Risk,113,0.5,838,15409,5.438380167434617
High-Risk,113,1,4968,15409,32.24089817639042
High-Risk,113,1.5,2,15409,0.01297942760724252
High-Risk,113,2,682,15409,4.425984814069699
High-Risk,113,2.5,4857,15409,31.520539944188464
High-Risk,113,5,1892,15409,12.278538516451425
High-Risk,113,10,682,15409,4.425984814069699
High-Risk,113,15,0,15409,0
High-Risk,113,20,0,15409,0
High-Risk,114,0.25,0,55041,0
High-Risk,114,0.5,349,55041,0.6340727821078832
High-Risk,114,1,6521,55041,11.847531839901164
High-Risk,114,1.5,4150,55041,7.539833941970531
High-Risk,114,2,29957,55041,54.42670009629186
High-Risk,114,2.5,8196,55041,14.890717828527825
High-Risk,114,5,5838,55041,10.606638687523846
High-Risk,114,10,30,55041,0.05450482367689541
High-Risk,114,15,0,55041,0
High-Risk,114,20,0,55041,0
High-Risk,115,0.25,173,173,100
High-Risk,115,0.5,0,173,0
High-Risk,115,1,0,173,0
High-Risk,115,1.5,0,173,0
High-Risk,115,2,0,173,0
High-Risk,115,2.5,0,173,0
High-Risk,115,5,0,173,0
High-Risk,115,10,0,173,0
High-Risk,115,15,0,173,0
High-Risk,115,20,0,173,0
High-Risk,116,0.25,960,2194,43.75569735642662
High-Risk,116,0.5,576,2194,26.25341841385597
High-Risk,116,1,620,2194,28.258887876025522
High-Risk,116,1.5,0,2194,0
High-Risk,116,2,38,2194,1.7319963536918872
High-Risk,116,2.5,0,2194,0
High-Risk,116,5,0,2194,0
High-Risk,116,10,0,2194,0
High-Risk,116,15,0,2194,0
High-Risk,116,20,0,2194,0
High-Risk,117,0.25,0,103,0
High-Risk,117,0.5,76,103,73.7864077669903
High-Risk,117,1,9,103,8.737864077669903
High-Risk,117,1.5,5,103,4.854368932038835
High-Risk,117,2,13,103,12.62135922330097
High-Risk,117,2.5,0,103,0
High-Risk,117,5,0,103,0
High-Risk,117,10,0,103,0
High-Risk,117,15,0,103,0
High-Risk,117,20,0,103,0
High-Risk,118,0.25,121,191,63.35078534031413
High-Risk,118,0.5,31,191,16.230366492146597
High-Risk,118,1,39,191,20.418848167539267
High-Risk,118,1.5,0,191,0
High-Risk,118,2,0,191,0
High-Risk,118,2.5,0,191,0
High-Risk,118,5,0,191,0
High-Risk,118,10,0,191,0
High-Risk,118,15,0,191,0
High-Risk,118,20,0,191,0
High-Risk,119,0.25,0,260,0
High-Risk,119,0.5,0,260,0
High-Risk,119,1,0,260,0
High-Risk,119,1.5,0,260,0
High-Risk,119,2,0,260,0
High-Risk,119,2.5,121,260,46.53846153846154
High-Risk,119,5,139,260,53.46153846153846
High-Risk,119,10,0,260,0
High-Risk,119,15,0,260,0
High-Risk,119,20,0,260,0
High-Risk,120,0.25,3073,5123,59.98438414991216
High-Risk,120,0.5,877,5123,17.118875658793677
High-Risk,120,1,423,5123,8.256880733944955
High-Risk,120,1.5,499,5123,9.740386492289673
High-Risk,120,2,25,5123,0.48799531524497364
High-Risk,120,2.5,115,5123,2.244778450126879
High-Risk,120,5,111,5123,2.166699199687683
High-Risk,120,10,0,5123,0
High-Risk,120,15,0,5123,0
High-Risk,120,20,0,5123,0
High-Risk,121,0.25,18,681,2.643171806167401
High-Risk,121,0.5,0,681,0
High-Risk,121,1,0,681,0
High-Risk,121,1.5,1,681,0.14684287812041116
High-Risk,121,2,82,681,12.041116005873716
High-Risk,121,2.5,76,681,11.16005873715125
High-Risk,121,5,325,681,47.72393538913363
High-Risk,121,10,158,681,23.201174743024964
High-Risk,121,15,9,681,1.3215859030837005
High-Risk,121,20,12,681,1.762114537444934
High-Risk,122,0.25,0,484,0
High-Risk,122,0.5,21,484,4.338842975206612
High-Risk,122,1,207,484,42.768595041322314
High-Risk,122,1.5,124,484,25.6198347107438
High-Risk,122,2,43,484,8.884297520661157
High-Risk,122,2.5,76,484,15.702479338842975
High-Risk,122,5,13,484,2.6859504132231407
High-Risk,122,10,0,484,0
High-Risk,122,15,0,484,0
High-Risk,122,20,0,484,0
High-Risk,123,0.25,216,46088,0.4686686339177226
High-Risk,123,0.5,4173,46088,9.054417635827114
High-Risk,123,1,8953,46088,19.42588092345079
High-Risk,123,1.5,7222,46088,15.670022565526818
High-Risk,123,2,8742,46088,18.968061100503387
High-Risk,123,2.5,8144,46088,17.670543308453393
High-Risk,123,5,7165,46088,15.546346120465197
High-Risk,123,10,1319,46088,2.861916333969797
High-Risk,123,15,113,46088,0.24518312792917896
High-Risk,123,20,41,46088,0.08896024995660476
High-Risk,124,0.25,111,8292,1.3386396526772795
High-Risk,124,0.5,2874,8292,34.65991316931983
High-Risk,124,1,3485,8292,42.028461167390255
High-Risk,124,1.5,364,8292,4.389773275446213
High-Risk,124,2,625,8292,7.537385431741438
High-Risk,124,2.5,344,8292,4.148576941630487
High-Risk,124,5,483,8292,5.824891461649783
High-Risk,124,10,6,8292,0.0723589001447178
High-Risk,124,15,0,8292,0
High-Risk,124,20,0,8292,0
High-Risk,125,0.25,37,37,100
High-Risk,125,0.5,0,37,0
High-Risk,125,1,0,37,0
High-Risk,125,1.5,0,37,0
High-Risk,125,2,0,37,0
High-Risk,125,2.5,0,37,0
High-Risk,125,5,0,37,0
High-Risk,125,10,0,37,0
High-Risk,125,15,0,37,0
High-Risk,125,20,0,37,0
High-Risk,126,0.25,0,1582,0
High-Risk,126,0.5,218,1582,13.780025284450062
High-Risk,126,1,1364,1582,86.21997471554994
High-Risk,126,1.5,0,1582,0
High-Risk,126,2,0,1582,0
High-Risk,126,2.5,0,1582,0
High-Risk,126,5,0,1582,0
High-Risk,126,10,0,1582,0
High-Risk,126,15,0,1582,0
High-Risk,126,20,0,1582,0
High-Risk,127,0.25,3,1149,0.26109660574412535
High-Risk,127,0.5,16,1149,1.392515230635335
High-Risk,127,1,4,1149,0.34812880765883375
High-Risk,127,1.5,6,1149,0.5221932114882507
High-Risk,127,2,14,1149,1.2184508268059182
High-Risk,127,2.5,122,1149,10.61792863359443
High-Risk,127,5,300,1149,26.109660574412537
High-Risk,127,10,281,1149,24.456048738033072
High-Risk,127,15,104,1149,9.051348999129678
High-Risk,127,20,299,1149,26.022628372497824
High-Risk,128,0.25,1652,8202,20.141428919775663
High-Risk,128,0.5,1715,8202,20.909534259936603
High-Risk,128,1,289,8202,3.5235308461350887
High-Risk,128,1.5,271,8202,3.3040721775176785
High-Risk,128,2,43,8202,0.5242623750304803
High-Risk,128,2.5,414,8202,5.047549378200439
High-Risk,128,5,1755,8202,21.397220190197512
High-Risk,128,10,1673,8202,20.397464033162642
High-Risk,128,15,0,8202,0
High-Risk,128,20,390,8202,4.754937820043892
High-Risk,129,0.25,0,53,0
High-Risk,129,0.5,0,53,0
High-Risk,129,1,0,53,0
High-Risk,129,1.5,0,53,0
High-Risk,129,2,53,53,100
High-Risk,129,2.5,0,53,0
High-Risk,129,5,0,53,0
High-Risk,129,10,0,53,0
High-Risk,129,15,0,53,0
High-Risk,129,20,0,53,0
High-Risk,130,0.25,445,445,100
High-Risk,130,0.5,0,445,0
High-Risk,130,1,0,445,0
High-Risk,130,1.5,0,445,0
High-Risk,130,2,0,445,0
High-Risk,130,2.5,0,445,0
High-Risk,130,5,0,445,0
High-Risk,130,10,0,445,0
High-Risk,130,15,0,445,0
High-Risk,130,20,0,445,0
High-Risk,131,0.25,102,1120,9.107142857142856
High-Risk,131,0.5,623,1120,55.625
High-Risk,131,1,395,1120,35.267857142857146
High-Risk,131,1.5,0,1120,0
High-Risk,131,2,0,1120,0
High-Risk,131,2.5,0,1120,0
High-Risk,131,5,0,1120,0
High-Risk,131,10,0,1120,0
High-Risk,131,15,0,1120,0
High-Risk,131,20,0,1120,0
High-Risk,132,0.25,163,14342,1.1365221029145167
High-Risk,132,0.5,934,14342,6.51234137498257
High-Risk,132,1,8148,14342,56.812160089248366
High-Risk,132,1.5,0,14342,0
High-Risk,132,2,0,14342,0
High-Risk,132,2.5,2936,14342,20.47134290893878
High-Risk,132,5,2161,14342,15.067633523915772
High-Risk,132,10,0,14342,0
High-Risk,132,15,0,14342,0
High-Risk,132,20,0,14342,0
High-Risk,133,0.25,0,127,0
High-Risk,133,0.5,0,127,0
High-Risk,133,1,0,127,0
High-Risk,133,1.5,0,127,0
High-Risk,133,2,0,127,0
High-Risk,133,2.5,0,127,0
High-Risk,133,5,0,127,0
High-Risk,133,10,42,127,33.07086614173229
High-Risk,133,15,34,127,26.77165354330709
High-Risk,133,20,51,127,40.15748031496063
High-Risk,134,0.25,0,58,0
High-Risk,134,0.5,0,58,0
High-Risk,134,1,42,58,72.41379310344827
High-Risk,134,1.5,16,58,27.586206896551722
High-Risk,134,2,0,58,0
High-Risk,134,2.5,0,58,0
High-Risk,134,5,0,58,0
High-Risk,134,10,0,58,0
High-Risk,134,15,0,58,0
High-Risk,134,20,0,58,0
High-Risk,135,0.25,1,46399,0.0021552188624754842
High-Risk,135,0.5,33,46399,0.07112222246169099
High-Risk,135,1,1616,46399,3.4828336817603827
High-Risk,135,1.5,121,46399,0.2607814823595336
High-Risk,135,2,748,46399,1.6121037091316621
