group,id_player,round_pos,total_count,win_count,win_prob
Low-Risk,LR_363,end,9,0,0
Low-Risk,LR_364,overall,18,4,22.22222222222222
Low-Risk,LR_364,end,2,1,50
Low-Risk,LR_365,overall,58,12,20.689655172413794
Low-Risk,LR_365,end,1,0,0
Low-Risk,LR_366,overall,222,45,20.27027027027027
Low-Risk,LR_366,end,4,0,0
Low-Risk,LR_367,overall,51,16,31.372549019607842
Low-Risk,LR_367,end,2,0,0
Low-Risk,LR_368,overall,36,6,16.666666666666664
Low-Risk,LR_368,end,1,0,0
Low-Risk,LR_369,overall,357,74,20.72829131652661
Low-Risk,LR_369,end,22,1,4.545454545454546
Low-Risk,LR_37,overall,1,0,0
Low-Risk,LR_37,end,1,0,0
Low-Risk,LR_370,overall,18,5,27.77777777777778
Low-Risk,LR_370,end,1,0,0
Low-Risk,LR_371,overall,24,4,16.666666666666664
Low-Risk,LR_371,end,1,0,0
Low-Risk,LR_372,overall,24,6,25
Low-Risk,LR_372,end,1,0,0
Low-Risk,LR_373,overall,19,1,5.263157894736842
Low-Risk,LR_373,end,1,0,0
Low-Risk,LR_374,overall,83,18,21.686746987951807
Low-Risk,LR_374,end,2,0,0
Low-Risk,LR_375,overall,30,9,30
Low-Risk,LR_375,end,1,0,0
Low-Risk,LR_376,overall,85,19,22.35294117647059
Low-Risk,LR_376,end,2,0,0
Low-Risk,LR_377,overall,35,8,22.857142857142858
Low-Risk,LR_377,end,1,0,0
Low-Risk,LR_378,overall,34,5,14.705882352941178
Low-Risk,LR_378,end,1,0,0
Low-Risk,LR_379,overall,25,5,20
Low-Risk,LR_379,end,1,0,0
Low-Risk,LR_38,overall,22,3,13.636363636363635
Low-Risk,LR_38,end,1,0,0
Low-Risk,LR_380,overall,148,39,26.351351351351347
Low-Risk,LR_380,end,1,0,0
Low-Risk,LR_381,overall,39,9,23.076923076923077
Low-Risk,LR_381,end,2,0,0
Low-Risk,LR_382,overall,228,41,17.982456140350877
Low-Risk,LR_382,end,9,0,0
Low-Risk,LR_383,overall,151,34,22.516556291390728
Low-Risk,LR_383,end,3,0,0
Low-Risk,LR_384,overall,27,4,14.814814814814813
Low-Risk,LR_384,end,1,0,0
Low-Risk,LR_385,overall,31,5,16.129032258064516
Low-Risk,LR_385,end,1,1,100
Low-Risk,LR_386,overall,412,63,15.291262135922329
Low-Risk,LR_386,end,10,0,0
Low-Risk,LR_387,overall,189,45,23.809523809523807
Low-Risk,LR_387,end,3,0,0
Low-Risk,LR_388,overall,1,0,0
Low-Risk,LR_388,end,1,0,0
Low-Risk,LR_389,overall,27,8,29.629629629629626
Low-Risk,LR_389,end,2,0,0
Low-Risk,LR_39,overall,35,4,11.428571428571429
Low-Risk,LR_39,end,1,0,0
Low-Risk,LR_390,overall,143,27,18.88111888111888
Low-Risk,LR_390,end,2,0,0
Low-Risk,LR_391,overall,12,1,8.333333333333332
Low-Risk,LR_391,end,1,0,0
Low-Risk,LR_392,overall,1738,404,23.24510932105869
Low-Risk,LR_392,end,14,1,7.142857142857142
Low-Risk,LR_393,overall,6,1,16.666666666666664
Low-Risk,LR_393,end,1,0,0
Low-Risk,LR_394,overall,330,78,23.636363636363637
Low-Risk,LR_394,end,4,0,0
Low-Risk,LR_395,overall,27,5,18.51851851851852
Low-Risk,LR_395,end,1,0,0
Low-Risk,LR_396,overall,108,28,25.925925925925924
Low-Risk,LR_396,end,4,2,50
Low-Risk,LR_397,overall,27,6,22.22222222222222
Low-Risk,LR_397,end,1,0,0
Low-Risk,LR_398,overall,9,0,0
Low-Risk,LR_398,end,1,0,0
Low-Risk,LR_399,overall,122,30,24.59016393442623
Low-Risk,LR_399,end,4,0,0
Low-Risk,LR_4,overall,31,7,22.58064516129032
Low-Risk,LR_4,end,1,0,0
Low-Risk,LR_40,overall,59,9,15.254237288135593
Low-Risk,LR_40,end,1,0,0
Low-Risk,LR_400,overall,33,3,9.090909090909092
Low-Risk,LR_400,end,1,0,0
Low-Risk,LR_401,overall,68,12,17.647058823529413
Low-Risk,LR_401,end,1,0,0
Low-Risk,LR_402,overall,43,7,16.27906976744186
Low-Risk,LR_402,end,4,0,0
Low-Risk,LR_403,overall,950,218,22.94736842105263
Low-Risk,LR_403,end,10,3,30
Low-Risk,LR_404,overall,60,15,25
Low-Risk,LR_404,end,1,0,0
Low-Risk,LR_405,overall,35,4,11.428571428571429
Low-Risk,LR_405,end,2,1,50
Low-Risk,LR_406,overall,356,87,24.43820224719101
Low-Risk,LR_406,end,6,3,50
Low-Risk,LR_407,overall,3254,698,21.450522433927475
Low-Risk,LR_407,end,29,0,0
Low-Risk,LR_408,overall,201,36,17.91044776119403
Low-Risk,LR_408,end,5,1,20
Low-Risk,LR_409,overall,38,7,18.421052631578945
Low-Risk,LR_409,end,1,0,0
Low-Risk,LR_41,overall,5,0,0
Low-Risk,LR_41,end,1,0,0
Low-Risk,LR_410,overall,258,59,22.868217054263564
Low-Risk,LR_410,end,4,0,0
Low-Risk,LR_411,overall,342,93,27.192982456140353
Low-Risk,LR_411,end,4,1,25
Low-Risk,LR_412,overall,318,71,22.32704402515723
Low-Risk,LR_412,end,10,0,0
Low-Risk,LR_413,overall,24,2,8.333333333333332
Low-Risk,LR_413,end,1,0,0
Low-Risk,LR_414,overall,837,161,19.23536439665472
Low-Risk,LR_414,end,24,1,4.166666666666666
Low-Risk,LR_415,overall,70,16,22.857142857142858
Low-Risk,LR_415,end,5,2,40
Low-Risk,LR_416,overall,25,4,16
Low-Risk,LR_416,end,1,0,0
Low-Risk,LR_417,overall,90,20,22.22222222222222
Low-Risk,LR_417,end,1,0,0
Low-Risk,LR_418,overall,1036,229,22.104247104247104
Low-Risk,LR_418,end,14,0,0
Low-Risk,LR_419,overall,516,132,25.581395348837212
Low-Risk,LR_419,end,8,0,0
Low-Risk,LR_42,overall,127,38,29.92125984251969
Low-Risk,LR_42,end,2,0,0
Low-Risk,LR_420,overall,58,15,25.862068965517242
Low-Risk,LR_420,end,1,0,0
Low-Risk,LR_421,overall,80,12,15
Low-Risk,LR_421,end,6,0,0
Low-Risk,LR_422,overall,89,18,20.224719101123593
Low-Risk,LR_422,end,2,0,0
Low-Risk,LR_423,overall,109,26,23.853211009174313
Low-Risk,LR_423,end,5,1,20
Low-Risk,LR_424,overall,2316,499,21.545768566493955
Low-Risk,LR_424,end,14,4,28.57142857142857
Low-Risk,LR_425,overall,21,4,19.047619047619047
Low-Risk,LR_425,end,1,0,0
Low-Risk,LR_426,overall,13,4,30.76923076923077
Low-Risk,LR_426,end,1,0,0
Low-Risk,LR_427,overall,47,6,12.76595744680851
Low-Risk,LR_427,end,1,0,0
Low-Risk,LR_428,overall,5,0,0
Low-Risk,LR_428,end,1,0,0
Low-Risk,LR_429,overall,57,7,12.280701754385964
Low-Risk,LR_429,end,4,0,0
Low-Risk,LR_43,overall,86,13,15.11627906976744
Low-Risk,LR_43,end,5,0,0
Low-Risk,LR_430,overall,153,33,21.568627450980394
Low-Risk,LR_430,end,2,0,0
Low-Risk,LR_431,overall,7,2,28.57142857142857
Low-Risk,LR_431,end,1,0,0
Low-Risk,LR_432,overall,154,33,21.428571428571427
Low-Risk,LR_432,end,1,0,0
Low-Risk,LR_433,overall,291,69,23.711340206185564
Low-Risk,LR_433,end,3,0,0
Low-Risk,LR_434,overall,6631,1512,22.80199064997738
Low-Risk,LR_434,end,58,3,5.172413793103448
Low-Risk,LR_435,overall,31,4,12.903225806451612
Low-Risk,LR_435,end,1,0,0
Low-Risk,LR_436,overall,40,1,2.5
Low-Risk,LR_436,end,1,0,0
Low-Risk,LR_437,overall,29,3,10.344827586206897
Low-Risk,LR_437,end,1,0,0
Low-Risk,LR_438,overall,10,1,10
Low-Risk,LR_438,end,1,0,0
Low-Risk,LR_439,overall,14,2,14.285714285714285
Low-Risk,LR_439,end,1,0,0
Low-Risk,LR_44,overall,183,28,15.300546448087433
Low-Risk,LR_44,end,6,1,16.666666666666664
Low-Risk,LR_440,overall,13,0,0
Low-Risk,LR_440,end,1,0,0
Low-Risk,LR_441,overall,62,9,14.516129032258066
Low-Risk,LR_441,end,1,0,0
Low-Risk,LR_442,overall,2584,594,22.987616099071207
Low-Risk,LR_442,end,82,1,1.2195121951219512
Low-Risk,LR_443,overall,111,27,24.324324324324326
Low-Risk,LR_443,end,1,0,0
Low-Risk,LR_444,overall,41,8,19.51219512195122
Low-Risk,LR_444,end,1,0,0
Low-Risk,LR_445,overall,12,1,8.333333333333332
Low-Risk,LR_445,end,1,0,0
Low-Risk,LR_446,overall,106,14,13.20754716981132
Low-Risk,LR_446,end,7,0,0
Low-Risk,LR_447,overall,64,8,12.5
Low-Risk,LR_447,end,1,0,0
Low-Risk,LR_448,overall,2,0,0
Low-Risk,LR_448,end,1,0,0
Low-Risk,LR_449,overall,27,4,14.814814814814813
Low-Risk,LR_449,end,3,0,0
Low-Risk,LR_45,overall,42,9,21.428571428571427
Low-Risk,LR_45,end,1,0,0
Low-Risk,LR_450,overall,103,22,21.35922330097087
Low-Risk,LR_450,end,2,0,0
Low-Risk,LR_451,overall,20,4,20
Low-Risk,LR_451,end,1,0,0
Low-Risk,LR_452,overall,43,6,13.953488372093023
Low-Risk,LR_452,end,1,0,0
Low-Risk,LR_453,overall,145,33,22.758620689655174
Low-Risk,LR_453,end,2,0,0
Low-Risk,LR_454,overall,451,120,26.607538802660752
Low-Risk,LR_454,end,6,0,0
Low-Risk,LR_455,overall,10,0,0
Low-Risk,LR_455,end,1,0,0
Low-Risk,LR_456,overall,98,13,13.26530612244898
Low-Risk,LR_456,end,2,0,0
Low-Risk,LR_457,overall,155,37,23.870967741935484
Low-Risk,LR_457,end,3,0,0
Low-Risk,LR_458,overall,26,3,11.538461538461538
Low-Risk,LR_458,end,1,0,0
Low-Risk,LR_459,overall,71,9,12.676056338028168
Low-Risk,LR_459,end,5,0,0
Low-Risk,LR_46,overall,399,96,24.06015037593985
Low-Risk,LR_46,end,5,0,0
Low-Risk,LR_460,overall,255,60,23.52941176470588
Low-Risk,LR_460,end,11,0,0
Low-Risk,LR_461,overall,372,100,26.881720430107524
Low-Risk,LR_461,end,3,0,0
Low-Risk,LR_462,overall,132,33,25
Low-Risk,LR_462,end,3,1,33.33333333333333
Low-Risk,LR_463,overall,361,91,25.20775623268698
Low-Risk,LR_463,end,5,2,40
Low-Risk,LR_464,overall,52,15,28.846153846153843
Low-Risk,LR_464,end,1,0,0
Low-Risk,LR_465,overall,1141,287,25.153374233128833
Low-Risk,LR_465,end,12,0,0
Low-Risk,LR_466,overall,128,17,13.28125
Low-Risk,LR_466,end,3,0,0
Low-Risk,LR_467,overall,177,21,11.864406779661017
Low-Risk,LR_467,end,1,1,100
Low-Risk,LR_468,overall,30,4,13.333333333333334
Low-Risk,LR_468,end,1,0,0
Low-Risk,LR_469,overall,432,97,22.453703703703702
Low-Risk,LR_469,end,6,0,0
Low-Risk,LR_47,overall,3,0,0
Low-Risk,LR_47,end,1,0,0
Low-Risk,LR_470,overall,25,3,12
Low-Risk,LR_470,end,1,0,0
Low-Risk,LR_471,overall,105,14,13.333333333333334
Low-Risk,LR_471,end,2,0,0
Low-Risk,LR_472,overall,36,4,11.11111111111111
Low-Risk,LR_472,end,1,0,0
Low-Risk,LR_473,overall,2,0,0
Low-Risk,LR_473,end,1,0,0
Low-Risk,LR_474,overall,78,18,23.076923076923077
Low-Risk,LR_474,end,1,1,100
Low-Risk,LR_475,overall,118,27,22.88135593220339
Low-Risk,LR_475,end,2,0,0
Low-Risk,LR_476,overall,32,11,34.375
Low-Risk,LR_476,end,1,0,0
Low-Risk,LR_477,overall,185,45,24.324324324324326
Low-Risk,LR_477,end,11,0,0
Low-Risk,LR_478,overall,28,6,21.428571428571427
Low-Risk,LR_478,end,1,0,0
Low-Risk,LR_479,overall,462,94,20.346320346320347
Low-Risk,LR_479,end,1,0,0
Low-Risk,LR_48,overall,41,9,21.951219512195124
Low-Risk,LR_48,end,1,0,0
Low-Risk,LR_480,overall,338,80,23.668639053254438
Low-Risk,LR_480,end,6,1,16.666666666666664
Low-Risk,LR_481,overall,146,36,24.65753424657534
Low-Risk,LR_481,end,4,0,0
Low-Risk,LR_482,overall,17,1,5.88235294117647
Low-Risk,LR_482,end,1,0,0
Low-Risk,LR_483,overall,49,9,18.367346938775512
Low-Risk,LR_483,end,1,0,0
Low-Risk,LR_484,overall,26,4,15.384615384615385
Low-Risk,LR_484,end,1,0,0
Low-Risk,LR_485,overall,230,54,23.47826086956522
Low-Risk,LR_485,end,2,0,0
Low-Risk,LR_486,overall,55,14,25.454545454545453
Low-Risk,LR_486,end,1,0,0
Low-Risk,LR_487,overall,780,184,23.589743589743588
Low-Risk,LR_487,end,3,0,0
Low-Risk,LR_488,overall,14,1,7.142857142857142
Low-Risk,LR_488,end,1,0,0
Low-Risk,LR_489,overall,662,145,21.90332326283988
Low-Risk,LR_489,end,12,2,16.666666666666664
Low-Risk,LR_49,overall,129,34,26.356589147286826
Low-Risk,LR_49,end,4,1,25
Low-Risk,LR_490,overall,20,6,30
Low-Risk,LR_490,end,1,0,0
Low-Risk,LR_491,overall,139,17,12.23021582733813
Low-Risk,LR_491,end,4,0,0
Low-Risk,LR_492,overall,16,2,12.5
Low-Risk,LR_492,end,1,0,0
Low-Risk,LR_493,overall,387,64,16.5374677002584
Low-Risk,LR_493,end,5,0,0
Low-Risk,LR_494,overall,526,117,22.24334600760456
Low-Risk,LR_494,end,10,0,0
Low-Risk,LR_495,overall,2,0,0
Low-Risk,LR_495,end,1,0,0
Low-Risk,LR_496,overall,1995,445,22.305764411027567
Low-Risk,LR_496,end,28,1,3.571428571428571
Low-Risk,LR_497,overall,3877,880,22.69796234201702
Low-Risk,LR_497,end,63,20,31.746031746031743
Low-Risk,LR_498,overall,35,6,17.142857142857142
Low-Risk,LR_498,end,1,0,0
Low-Risk,LR_499,overall,14,1,7.142857142857142
Low-Risk,LR_499,end,1,0,0
Low-Risk,LR_5,overall,38,6,15.789473684210526
Low-Risk,LR_5,end,1,0,0
Low-Risk,LR_50,overall,7,0,0
Low-Risk,LR_50,end,2,0,0
Low-Risk,LR_500,overall,16,0,0
Low-Risk,LR_500,end,1,0,0
Low-Risk,LR_501,overall,14,0,0
Low-Risk,LR_501,end,2,0,0
Low-Risk,LR_502,overall,364,84,23.076923076923077
Low-Risk,LR_502,end,2,0,0
Low-Risk,LR_503,overall,29,6,20.689655172413794
Low-Risk,LR_503,end,1,0,0
Low-Risk,LR_504,overall,23,4,17.391304347826086
Low-Risk,LR_504,end,1,0,0
Low-Risk,LR_505,overall,34,5,14.705882352941178
Low-Risk,LR_505,end,1,0,0
Low-Risk,LR_506,overall,2,0,0
Low-Risk,LR_506,end,1,0,0
Low-Risk,LR_507,overall,1216,268,22.039473684210524
Low-Risk,LR_507,end,15,1,6.666666666666667
Low-Risk,LR_508,overall,19,2,10.526315789473683
Low-Risk,LR_508,end,1,1,100
Low-Risk,LR_509,overall,216,32,14.814814814814813
Low-Risk,LR_509,end,5,1,20
Low-Risk,LR_51,overall,17,2,11.76470588235294
Low-Risk,LR_51,end,1,0,0
Low-Risk,LR_510,overall,82,13,15.853658536585366
Low-Risk,LR_510,end,1,0,0
Low-Risk,LR_511,overall,269,48,17.843866171003718
Low-Risk,LR_511,end,3,0,0
Low-Risk,LR_512,overall,264,52,19.696969696969695
Low-Risk,LR_512,end,9,0,0
Low-Risk,LR_513,overall,1247,283,22.694466720128307
Low-Risk,LR_513,end,11,0,0
Low-Risk,LR_514,overall,144,27,18.75
Low-Risk,LR_514,end,3,0,0
Low-Risk,LR_515,overall,404,86,21.287128712871286
Low-Risk,LR_515,end,3,1,33.33333333333333
Low-Risk,LR_516,overall,2,0,0
Low-Risk,LR_516,end,1,0,0
Low-Risk,LR_517,overall,11,3,27.27272727272727
Low-Risk,LR_517,end,1,0,0
Low-Risk,LR_518,overall,382,79,20.680628272251308
Low-Risk,LR_518,end,2,0,0
Low-Risk,LR_519,overall,13,3,23.076923076923077
Low-Risk,LR_519,end,1,0,0
Low-Risk,LR_52,overall,30,5,16.666666666666664
Low-Risk,LR_52,end,2,0,0
Low-Risk,LR_520,overall,298,50,16.778523489932887
Low-Risk,LR_520,end,6,2,33.33333333333333
Low-Risk,LR_521,overall,7,1,14.285714285714285
Low-Risk,LR_521,end,2,0,0
Low-Risk,LR_522,overall,2354,534,22.68479184367035
Low-Risk,LR_522,end,41,1,2.4390243902439024
Low-Risk,LR_523,overall,31,8,25.806451612903224
Low-Risk,LR_523,end,1,0,0
Low-Risk,LR_524,overall,71,19,26.76056338028169
Low-Risk,LR_524,end,2,0,0
Low-Risk,LR_525,overall,635,169,26.614173228346456
Low-Risk,LR_525,end,10,0,0
Low-Risk,LR_526,overall,33,8,24.242424242424242
Low-Risk,LR_526,end,1,0,0
Low-Risk,LR_527,overall,10,0,0
Low-Risk,LR_527,end,1,0,0
Low-Risk,LR_528,overall,970,187,19.27835051546392
Low-Risk,LR_528,end,3,0,0
Low-Risk,LR_529,overall,255,50,19.607843137254903
Low-Risk,LR_529,end,9,0,0
Low-Risk,LR_53,overall,99,21,21.21212121212121
Low-Risk,LR_53,end,2,0,0
Low-Risk,LR_530,overall,5,1,20
Low-Risk,LR_530,end,1,0,0
Low-Risk,LR_531,overall,5,0,0
Low-Risk,LR_531,end,1,0,0
Low-Risk,LR_532,overall,7328,1643,22.42085152838428
Low-Risk,LR_532,end,132,5,3.787878787878788
Low-Risk,LR_533,overall,8,2,25
Low-Risk,LR_533,end,1,0,0
Low-Risk,LR_534,overall,54,14,25.925925925925924
Low-Risk,LR_534,end,1,0,0
Low-Risk,LR_535,overall,1217,328,26.95152013147083
Low-Risk,LR_535,end,15,1,6.666666666666667
Low-Risk,LR_536,overall,24,4,16.666666666666664
Low-Risk,LR_536,end,3,0,0
Low-Risk,LR_537,overall,24,2,8.333333333333332
Low-Risk,LR_537,end,1,0,0
Low-Risk,LR_538,overall,1960,406,20.714285714285715
Low-Risk,LR_538,end,25,3,12
Low-Risk,LR_539,overall,224,45,20.089285714285715
Low-Risk,LR_539,end,2,0,0
Low-Risk,LR_54,overall,127,21,16.535433070866144
Low-Risk,LR_54,end,2,0,0
Low-Risk,LR_540,overall,200,47,23.5
Low-Risk,LR_540,end,2,0,0
Low-Risk,LR_541,overall,6,2,33.33333333333333
Low-Risk,LR_541,end,1,0,0
Low-Risk,LR_542,overall,13114,3153,24.04300747292969
Low-Risk,LR_542,end,155,6,3.870967741935484
Low-Risk,LR_543,overall,835,203,24.311377245508982
Low-Risk,LR_543,end,11,0,0
Low-Risk,LR_544,overall,101,20,19.801980198019802
Low-Risk,LR_544,end,2,0,0
Low-Risk,LR_545,overall,7,0,0
Low-Risk,LR_545,end,2,0,0
Low-Risk,LR_546,overall,30,4,13.333333333333334
Low-Risk,LR_546,end,1,0,0
Low-Risk,LR_547,overall,60,14,23.333333333333332
Low-Risk,LR_547,end,1,0,0
Low-Risk,LR_548,overall,110,24,21.818181818181817
Low-Risk,LR_548,end,1,0,0
Low-Risk,LR_549,overall,23,5,21.73913043478261
Low-Risk,LR_549,end,1,0,0
Low-Risk,LR_55,overall,2,0,0
Low-Risk,LR_55,end,1,0,0
Low-Risk,LR_550,overall,6,2,33.33333333333333
Low-Risk,LR_550,end,1,0,0
Low-Risk,LR_551,overall,27,3,11.11111111111111
Low-Risk,LR_551,end,2,0,0
Low-Risk,LR_552,overall,61,9,14.754098360655737
Low-Risk,LR_552,end,1,0,0
Low-Risk,LR_553,overall,62,11,17.741935483870968
Low-Risk,LR_553,end,1,0,0
Low-Risk,LR_554,overall,18,3,16.666666666666664
Low-Risk,LR_554,end,1,0,0
Low-Risk,LR_555,overall,5542,1153,20.804763623240706
Low-Risk,LR_555,end,57,3,5.263157894736842
Low-Risk,LR_556,overall,44,10,22.727272727272727
Low-Risk,LR_556,end,1,0,0
Low-Risk,LR_557,overall,41,6,14.634146341463413
Low-Risk,LR_557,end,1,0,0
Low-Risk,LR_558,overall,5,0,0
Low-Risk,LR_558,end,1,0,0
Low-Risk,LR_559,overall,74,19,25.675675675675674
Low-Risk,LR_559,end,1,0,0
Low-Risk,LR_56,overall,14,1,7.142857142857142
Low-Risk,LR_56,end,1,0,0
Low-Risk,LR_560,overall,1407,341,24.235963041933193
Low-Risk,LR_560,end,20,0,0
Low-Risk,LR_561,overall,29,3,10.344827586206897
Low-Risk,LR_561,end,1,0,0
Low-Risk,LR_562,overall,18,2,11.11111111111111
Low-Risk,LR_562,end,1,0,0
Low-Risk,LR_563,overall,62,12,19.35483870967742
Low-Risk,LR_563,end,4,0,0
Low-Risk,LR_564,overall,82,27,32.926829268292686
Low-Risk,LR_564,end,3,0,0
Low-Risk,LR_565,overall,240,42,17.5
Low-Risk,LR_565,end,4,0,0
Low-Risk,LR_566,overall,79,11,13.924050632911392
Low-Risk,LR_566,end,1,0,0
Low-Risk,LR_567,overall,15,1,6.666666666666667
Low-Risk,LR_567,end,1,0,0
Low-Risk,LR_568,overall,43,8,18.6046511627907
Low-Risk,LR_568,end,1,1,100
Low-Risk,LR_569,overall,1234,239,19.367909238249595
Low-Risk,LR_569,end,29,2,6.896551724137931
Low-Risk,LR_57,overall,82,12,14.634146341463413
Low-Risk,LR_57,end,3,0,0
Low-Risk,LR_570,overall,25,5,20
Low-Risk,LR_570,end,1,0,0
Low-Risk,LR_571,overall,444,98,22.07207207207207
Low-Risk,LR_571,end,8,0,0
Low-Risk,LR_572,overall,265,55,20.754716981132077
Low-Risk,LR_572,end,2,0,0
Low-Risk,LR_573,overall,1,0,0
Low-Risk,LR_573,end,1,0,0
Low-Risk,LR_574,overall,8,1,12.5
Low-Risk,LR_574,end,1,0,0
Low-Risk,LR_575,overall,827,193,23.337363966142686
Low-Risk,LR_575,end,13,1,7.6923076923076925
Low-Risk,LR_576,overall,267,51,19.101123595505616
Low-Risk,LR_576,end,5,0,0
Low-Risk,LR_577,overall,24,4,16.666666666666664
Low-Risk,LR_577,end,1,0,0
Low-Risk,LR_578,overall,10,1,10
Low-Risk,LR_578,end,1,0,0
Low-Risk,LR_579,overall,1881,399,21.21212121212121
Low-Risk,LR_579,end,37,0,0
Low-Risk,LR_58,overall,13,5,38.46153846153847
Low-Risk,LR_58,end,1,1,100
Low-Risk,LR_580,overall,47,11,23.404255319148938
Low-Risk,LR_580,end,1,1,100
Low-Risk,LR_581,overall,172,38,22.093023255813954
Low-Risk,LR_581,end,5,0,0
Low-Risk,LR_582,overall,1336,260,19.46107784431138
Low-Risk,LR_582,end,30,5,16.666666666666664
Low-Risk,LR_583,overall,16,2,12.5
Low-Risk,LR_583,end,1,0,0
Low-Risk,LR_584,overall,22,3,13.636363636363635
Low-Risk,LR_584,end,1,0,0
Low-Risk,LR_585,overall,40,9,22.5
Low-Risk,LR_585,end,2,1,50
Low-Risk,LR_586,overall,211,51,24.170616113744074
Low-Risk,LR_586,end,6,0,0
Low-Risk,LR_587,overall,112,14,12.5
Low-Risk,LR_587,end,3,0,0
Low-Risk,LR_588,overall,18,4,22.22222222222222
Low-Risk,LR_588,end,1,0,0
Low-Risk,LR_589,overall,279,66,23.655913978494624
Low-Risk,LR_589,end,5,0,0
Low-Risk,LR_59,overall,23,3,13.043478260869565
Low-Risk,LR_59,end,1,0,0
Low-Risk,LR_590,overall,15,3,20
Low-Risk,LR_590,end,1,0,0
Low-Risk,LR_591,overall,56,12,21.428571428571427
Low-Risk,LR_591,end,1,0,0
Low-Risk,LR_592,overall,215,45,20.930232558139537
Low-Risk,LR_592,end,4,0,0
Low-Risk,LR_593,overall,3,0,0
Low-Risk,LR_593,end,1,0,0
Low-Risk,LR_594,overall,422,92,21.80094786729858
Low-Risk,LR_594,end,3,0,0
Low-Risk,LR_595,overall,39,7,17.94871794871795
Low-Risk,LR_595,end,1,0,0
Low-Risk,LR_596,overall,29,3,10.344827586206897
Low-Risk,LR_596,end,3,0,0
Low-Risk,LR_597,overall,158,46,29.11392405063291
Low-Risk,LR_597,end,4,2,50
Low-Risk,LR_598,overall,66,13,19.696969696969695
Low-Risk,LR_598,end,2,0,0
Low-Risk,LR_599,overall,177,45,25.423728813559322
Low-Risk,LR_599,end,3,0,0
Low-Risk,LR_6,overall,34,6,17.647058823529413
Low-Risk,LR_6,end,3,0,0
Low-Risk,LR_60,overall,59,10,16.94915254237288
Low-Risk,LR_60,end,1,0,0
Low-Risk,LR_600,overall,1257,316,25.139220365950678
Low-Risk,LR_600,end,35,0,0
Low-Risk,LR_601,overall,39,6,15.384615384615385
Low-Risk,LR_601,end,6,0,0
Low-Risk,LR_602,overall,90,25,27.77777777777778
Low-Risk,LR_602,end,4,0,0
Low-Risk,LR_603,overall,1879,433,23.04417243214476
Low-Risk,LR_603,end,19,0,0
Low-Risk,LR_604,overall,46,11,23.91304347826087
Low-Risk,LR_604,end,1,0,0
Low-Risk,LR_605,overall,33,9,27.27272727272727
Low-Risk,LR_605,end,1,0,0
Low-Risk,LR_606,overall,814,175,21.4987714987715
Low-Risk,LR_606,end,29,0,0
Low-Risk,LR_607,overall,1683,364,21.62804515745692
Low-Risk,LR_607,end,31,3,9.67741935483871
Low-Risk,LR_608,overall,10,3,30
Low-Risk,LR_608,end,2,0,0
Low-Risk,LR_609,overall,3,0,0
Low-Risk,LR_609,end,1,0,0
Low-Risk,LR_61,overall,264,53,20.075757575757574
Low-Risk,LR_61,end,4,0,0
Low-Risk,LR_610,overall,54,15,27.77777777777778
Low-Risk,LR_610,end,1,0,0
Low-Risk,LR_611,overall,16,2,12.5
Low-Risk,LR_611,end,1,0,0
Low-Risk,LR_612,overall,46,11,23.91304347826087
Low-Risk,LR_612,end,1,1,100
Low-Risk,LR_613,overall,502,108,21.51394422310757
Low-Risk,LR_613,end,7,2,28.57142857142857
Low-Risk,LR_614,overall,23,5,21.73913043478261
Low-Risk,LR_614,end,2,1,50
Low-Risk,LR_615,overall,371,94,25.336927223719673
Low-Risk,LR_615,end,5,0,0
Low-Risk,LR_616,overall,86,25,29.069767441860467
Low-Risk,LR_616,end,2,0,0
Low-Risk,LR_617,overall,26,4,15.384615384615385
Low-Risk,LR_617,end,1,0,0
Low-Risk,LR_618,overall,164,37,22.5609756097561
Low-Risk,LR_618,end,2,0,0
Low-Risk,LR_619,overall,306,87,28.431372549019606
Low-Risk,LR_619,end,6,0,0
Low-Risk,LR_62,overall,7,2,28.57142857142857
Low-Risk,LR_62,end,1,0,0
Low-Risk,LR_620,overall,6,1,16.666666666666664
Low-Risk,LR_620,end,1,0,0
Low-Risk,LR_621,overall,42,11,26.190476190476193
Low-Risk,LR_621,end,1,0,0
Low-Risk,LR_622,overall,32,7,21.875
Low-Risk,LR_622,end,1,0,0
Low-Risk,LR_623,overall,56,11,19.642857142857142
Low-Risk,LR_623,end,2,0,0
Low-Risk,LR_624,overall,492,112,22.76422764227642
Low-Risk,LR_624,end,8,0,0
Low-Risk,LR_625,overall,69,7,10.144927536231885
Low-Risk,LR_625,end,4,0,0
Low-Risk,LR_626,overall,166,33,19.879518072289155
Low-Risk,LR_626,end,3,0,0
Low-Risk,LR_627,overall,47,8,17.02127659574468
Low-Risk,LR_627,end,2,0,0
Low-Risk,LR_628,overall,150,18,12
Low-Risk,LR_628,end,1,0,0
Low-Risk,LR_629,overall,422,98,23.22274881516588
Low-Risk,LR_629,end,15,0,0
Low-Risk,LR_63,overall,503,105,20.87475149105368
Low-Risk,LR_63,end,5,1,20
Low-Risk,LR_630,overall,94,24,25.53191489361702
Low-Risk,LR_630,end,1,0,0
Low-Risk,LR_631,overall,3,0,0
Low-Risk,LR_631,end,1,0,0
Low-Risk,LR_632,overall,581,146,25.12908777969019
Low-Risk,LR_632,end,11,0,0
Low-Risk,LR_633,overall,2080,382,18.365384615384617
