group,id_player,stake,n_round,n_round_total,prop
Low-Risk,LR_520,0.5,0,298,0
Low-Risk,LR_520,1,2,298,0.6711409395973155
Low-Risk,LR_520,1.5,0,298,0
Low-Risk,LR_520,2,0,298,0
Low-Risk,LR_520,2.5,0,298,0
Low-Risk,LR_520,5,0,298,0
Low-Risk,LR_520,10,0,298,0
Low-Risk,LR_520,15,0,298,0
Low-Risk,LR_520,20,0,298,0
Low-Risk,LR_521,0.25,6,7,85.71428571428571
Low-Risk,LR_521,0.5,0,7,0
Low-Risk,LR_521,1,1,7,14.285714285714285
Low-Risk,LR_521,1.5,0,7,0
Low-Risk,LR_521,2,0,7,0
Low-Risk,LR_521,2.5,0,7,0
Low-Risk,LR_521,5,0,7,0
Low-Risk,LR_521,10,0,7,0
Low-Risk,LR_521,15,0,7,0
Low-Risk,LR_521,20,0,7,0
Low-Risk,LR_522,0.25,16,2354,0.6796941376380629
Low-Risk,LR_522,0.5,430,2354,18.26677994902294
Low-Risk,LR_522,1,1665,2354,70.73067119796092
Low-Risk,LR_522,1.5,75,2354,3.18606627017842
Low-Risk,LR_522,2,57,2354,2.421410365335599
Low-Risk,LR_522,2.5,107,2354,4.545454545454546
Low-Risk,LR_522,5,4,2354,0.16992353440951571
Low-Risk,LR_522,10,0,2354,0
Low-Risk,LR_522,15,0,2354,0
Low-Risk,LR_522,20,0,2354,0
Low-Risk,LR_523,0.25,0,31,0
Low-Risk,LR_523,0.5,31,31,100
Low-Risk,LR_523,1,0,31,0
Low-Risk,LR_523,1.5,0,31,0
Low-Risk,LR_523,2,0,31,0
Low-Risk,LR_523,2.5,0,31,0
Low-Risk,LR_523,5,0,31,0
Low-Risk,LR_523,10,0,31,0
Low-Risk,LR_523,15,0,31,0
Low-Risk,LR_523,20,0,31,0
Low-Risk,LR_524,0.25,0,71,0
Low-Risk,LR_524,0.5,71,71,100
Low-Risk,LR_524,1,0,71,0
Low-Risk,LR_524,1.5,0,71,0
Low-Risk,LR_524,2,0,71,0
Low-Risk,LR_524,2.5,0,71,0
Low-Risk,LR_524,5,0,71,0
Low-Risk,LR_524,10,0,71,0
Low-Risk,LR_524,15,0,71,0
Low-Risk,LR_524,20,0,71,0
Low-Risk,LR_525,0.25,198,635,31.181102362204726
Low-Risk,LR_525,0.5,142,635,22.362204724409448
Low-Risk,LR_525,1,172,635,27.086614173228345
Low-Risk,LR_525,1.5,1,635,0.15748031496062992
Low-Risk,LR_525,2,64,635,10.078740157480315
Low-Risk,LR_525,2.5,58,635,9.133858267716535
Low-Risk,LR_525,5,0,635,0
Low-Risk,LR_525,10,0,635,0
Low-Risk,LR_525,15,0,635,0
Low-Risk,LR_525,20,0,635,0
Low-Risk,LR_526,0.25,0,33,0
Low-Risk,LR_526,0.5,33,33,100
Low-Risk,LR_526,1,0,33,0
Low-Risk,LR_526,1.5,0,33,0
Low-Risk,LR_526,2,0,33,0
Low-Risk,LR_526,2.5,0,33,0
Low-Risk,LR_526,5,0,33,0
Low-Risk,LR_526,10,0,33,0
Low-Risk,LR_526,15,0,33,0
Low-Risk,LR_526,20,0,33,0
Low-Risk,LR_527,0.25,10,10,100
Low-Risk,LR_527,0.5,0,10,0
Low-Risk,LR_527,1,0,10,0
Low-Risk,LR_527,1.5,0,10,0
Low-Risk,LR_527,2,0,10,0
Low-Risk,LR_527,2.5,0,10,0
Low-Risk,LR_527,5,0,10,0
Low-Risk,LR_527,10,0,10,0
Low-Risk,LR_527,15,0,10,0
Low-Risk,LR_527,20,0,10,0
Low-Risk,LR_528,0.25,114,970,11.752577319587628
Low-Risk,LR_528,0.5,241,970,24.84536082474227
Low-Risk,LR_528,1,615,970,63.4020618556701
Low-Risk,LR_528,1.5,0,970,0
Low-Risk,LR_528,2,0,970,0
Low-Risk,LR_528,2.5,0,970,0
Low-Risk,LR_528,5,0,970,0
Low-Risk,LR_528,10,0,970,0
Low-Risk,LR_528,15,0,970,0
Low-Risk,LR_528,20,0,970,0
Low-Risk,LR_529,0.25,0,255,0
Low-Risk,LR_529,0.5,1,255,0.39215686274509803
Low-Risk,LR_529,1,0,255,0
Low-Risk,LR_529,1.5,0,255,0
Low-Risk,LR_529,2,1,255,0.39215686274509803
Low-Risk,LR_529,2.5,76,255,29.80392156862745
Low-Risk,LR_529,5,151,255,59.21568627450981
Low-Risk,LR_529,10,20,255,7.8431372549019605
Low-Risk,LR_529,15,1,255,0.39215686274509803
Low-Risk,LR_529,20,5,255,1.9607843137254901
Low-Risk,LR_53,0.25,5,99,5.05050505050505
Low-Risk,LR_53,0.5,80,99,80.8080808080808
Low-Risk,LR_53,1,14,99,14.14141414141414
Low-Risk,LR_53,1.5,0,99,0
Low-Risk,LR_53,2,0,99,0
Low-Risk,LR_53,2.5,0,99,0
Low-Risk,LR_53,5,0,99,0
Low-Risk,LR_53,10,0,99,0
Low-Risk,LR_53,15,0,99,0
Low-Risk,LR_53,20,0,99,0
Low-Risk,LR_530,0.25,5,5,100
Low-Risk,LR_530,0.5,0,5,0
Low-Risk,LR_530,1,0,5,0
Low-Risk,LR_530,1.5,0,5,0
Low-Risk,LR_530,2,0,5,0
Low-Risk,LR_530,2.5,0,5,0
Low-Risk,LR_530,5,0,5,0
Low-Risk,LR_530,10,0,5,0
Low-Risk,LR_530,15,0,5,0
Low-Risk,LR_530,20,0,5,0
Low-Risk,LR_531,0.25,0,5,0
Low-Risk,LR_531,0.5,0,5,0
Low-Risk,LR_531,1,5,5,100
Low-Risk,LR_531,1.5,0,5,0
Low-Risk,LR_531,2,0,5,0
Low-Risk,LR_531,2.5,0,5,0
Low-Risk,LR_531,5,0,5,0
Low-Risk,LR_531,10,0,5,0
Low-Risk,LR_531,15,0,5,0
Low-Risk,LR_531,20,0,5,0
Low-Risk,LR_532,0.25,315,7328,4.298580786026201
Low-Risk,LR_532,0.5,1270,7328,17.330786026200872
Low-Risk,LR_532,1,5021,7328,68.51801310043668
Low-Risk,LR_532,1.5,58,7328,0.7914847161572052
Low-Risk,LR_532,2,0,7328,0
Low-Risk,LR_532,2.5,567,7328,7.737445414847162
Low-Risk,LR_532,5,71,7328,0.9688864628820961
Low-Risk,LR_532,10,26,7328,0.3548034934497817
Low-Risk,LR_532,15,0,7328,0
Low-Risk,LR_532,20,0,7328,0
Low-Risk,LR_533,0.25,7,8,87.5
Low-Risk,LR_533,0.5,1,8,12.5
Low-Risk,LR_533,1,0,8,0
Low-Risk,LR_533,1.5,0,8,0
Low-Risk,LR_533,2,0,8,0
Low-Risk,LR_533,2.5,0,8,0
Low-Risk,LR_533,5,0,8,0
Low-Risk,LR_533,10,0,8,0
Low-Risk,LR_533,15,0,8,0
Low-Risk,LR_533,20,0,8,0
Low-Risk,LR_534,0.25,54,54,100
Low-Risk,LR_534,0.5,0,54,0
Low-Risk,LR_534,1,0,54,0
Low-Risk,LR_534,1.5,0,54,0
Low-Risk,LR_534,2,0,54,0
Low-Risk,LR_534,2.5,0,54,0
Low-Risk,LR_534,5,0,54,0
Low-Risk,LR_534,10,0,54,0
Low-Risk,LR_534,15,0,54,0
Low-Risk,LR_534,20,0,54,0
Low-Risk,LR_535,0.25,744,1217,61.13393590797042
Low-Risk,LR_535,0.5,472,1217,38.78389482333608
Low-Risk,LR_535,1,1,1217,0.08216926869350863
Low-Risk,LR_535,1.5,0,1217,0
Low-Risk,LR_535,2,0,1217,0
Low-Risk,LR_535,2.5,0,1217,0
Low-Risk,LR_535,5,0,1217,0
Low-Risk,LR_535,10,0,1217,0
Low-Risk,LR_535,15,0,1217,0
Low-Risk,LR_535,20,0,1217,0
Low-Risk,LR_536,0.25,11,24,45.83333333333333
Low-Risk,LR_536,0.5,0,24,0
Low-Risk,LR_536,1,13,24,54.166666666666664
Low-Risk,LR_536,1.5,0,24,0
Low-Risk,LR_536,2,0,24,0
Low-Risk,LR_536,2.5,0,24,0
Low-Risk,LR_536,5,0,24,0
Low-Risk,LR_536,10,0,24,0
Low-Risk,LR_536,15,0,24,0
Low-Risk,LR_536,20,0,24,0
Low-Risk,LR_537,0.25,24,24,100
Low-Risk,LR_537,0.5,0,24,0
Low-Risk,LR_537,1,0,24,0
Low-Risk,LR_537,1.5,0,24,0
Low-Risk,LR_537,2,0,24,0
Low-Risk,LR_537,2.5,0,24,0
Low-Risk,LR_537,5,0,24,0
Low-Risk,LR_537,10,0,24,0
Low-Risk,LR_537,15,0,24,0
Low-Risk,LR_537,20,0,24,0
Low-Risk,LR_538,0.25,0,1960,0
Low-Risk,LR_538,0.5,1849,1960,94.33673469387756
Low-Risk,LR_538,1,111,1960,5.663265306122449
Low-Risk,LR_538,1.5,0,1960,0
Low-Risk,LR_538,2,0,1960,0
Low-Risk,LR_538,2.5,0,1960,0
Low-Risk,LR_538,5,0,1960,0
Low-Risk,LR_538,10,0,1960,0
Low-Risk,LR_538,15,0,1960,0
Low-Risk,LR_538,20,0,1960,0
Low-Risk,LR_539,0.25,109,224,48.660714285714285
Low-Risk,LR_539,0.5,93,224,41.517857142857146
Low-Risk,LR_539,1,22,224,9.821428571428571
Low-Risk,LR_539,1.5,0,224,0
Low-Risk,LR_539,2,0,224,0
Low-Risk,LR_539,2.5,0,224,0
Low-Risk,LR_539,5,0,224,0
Low-Risk,LR_539,10,0,224,0
Low-Risk,LR_539,15,0,224,0
Low-Risk,LR_539,20,0,224,0
Low-Risk,LR_54,0.25,18,127,14.173228346456693
Low-Risk,LR_54,0.5,28,127,22.04724409448819
Low-Risk,LR_54,1,81,127,63.77952755905512
Low-Risk,LR_54,1.5,0,127,0
Low-Risk,LR_54,2,0,127,0
Low-Risk,LR_54,2.5,0,127,0
Low-Risk,LR_54,5,0,127,0
Low-Risk,LR_54,10,0,127,0
Low-Risk,LR_54,15,0,127,0
Low-Risk,LR_54,20,0,127,0
Low-Risk,LR_540,0.25,21,200,10.5
Low-Risk,LR_540,0.5,85,200,42.5
Low-Risk,LR_540,1,20,200,10
Low-Risk,LR_540,1.5,22,200,11
Low-Risk,LR_540,2,0,200,0
Low-Risk,LR_540,2.5,52,200,26
Low-Risk,LR_540,5,0,200,0
Low-Risk,LR_540,10,0,200,0
Low-Risk,LR_540,15,0,200,0
Low-Risk,LR_540,20,0,200,0
Low-Risk,LR_541,0.25,0,6,0
Low-Risk,LR_541,0.5,6,6,100
Low-Risk,LR_541,1,0,6,0
Low-Risk,LR_541,1.5,0,6,0
Low-Risk,LR_541,2,0,6,0
Low-Risk,LR_541,2.5,0,6,0
Low-Risk,LR_541,5,0,6,0
Low-Risk,LR_541,10,0,6,0
Low-Risk,LR_541,15,0,6,0
Low-Risk,LR_541,20,0,6,0
Low-Risk,LR_542,0.25,58,13114,0.4422754308372731
Low-Risk,LR_542,0.5,2168,13114,16.53195058715876
Low-Risk,LR_542,1,6354,13114,48.45203599206954
Low-Risk,LR_542,1.5,2,13114,0.015250876925423214
Low-Risk,LR_542,2,3990,13114,30.425499466219307
Low-Risk,LR_542,2.5,388,13114,2.958670123532103
Low-Risk,LR_542,5,154,13114,1.1743175232575873
Low-Risk,LR_542,10,0,13114,0
Low-Risk,LR_542,15,0,13114,0
Low-Risk,LR_542,20,0,13114,0
Low-Risk,LR_543,0.25,0,835,0
Low-Risk,LR_543,0.5,0,835,0
Low-Risk,LR_543,1,12,835,1.437125748502994
Low-Risk,LR_543,1.5,0,835,0
Low-Risk,LR_543,2,255,835,30.538922155688624
Low-Risk,LR_543,2.5,376,835,45.02994011976048
Low-Risk,LR_543,5,192,835,22.994011976047904
Low-Risk,LR_543,10,0,835,0
Low-Risk,LR_543,15,0,835,0
Low-Risk,LR_543,20,0,835,0
Low-Risk,LR_544,0.25,0,101,0
Low-Risk,LR_544,0.5,0,101,0
Low-Risk,LR_544,1,8,101,7.920792079207921
Low-Risk,LR_544,1.5,0,101,0
Low-Risk,LR_544,2,45,101,44.554455445544555
Low-Risk,LR_544,2.5,12,101,11.881188118811881
Low-Risk,LR_544,5,28,101,27.722772277227726
Low-Risk,LR_544,10,4,101,3.9603960396039604
Low-Risk,LR_544,15,1,101,0.9900990099009901
Low-Risk,LR_544,20,3,101,2.9702970297029703
Low-Risk,LR_545,0.25,0,7,0
Low-Risk,LR_545,0.5,0,7,0
Low-Risk,LR_545,1,7,7,100
Low-Risk,LR_545,1.5,0,7,0
Low-Risk,LR_545,2,0,7,0
Low-Risk,LR_545,2.5,0,7,0
Low-Risk,LR_545,5,0,7,0
Low-Risk,LR_545,10,0,7,0
Low-Risk,LR_545,15,0,7,0
Low-Risk,LR_545,20,0,7,0
Low-Risk,LR_546,0.25,4,30,13.333333333333334
Low-Risk,LR_546,0.5,26,30,86.66666666666667
Low-Risk,LR_546,1,0,30,0
Low-Risk,LR_546,1.5,0,30,0
Low-Risk,LR_546,2,0,30,0
Low-Risk,LR_546,2.5,0,30,0
Low-Risk,LR_546,5,0,30,0
Low-Risk,LR_546,10,0,30,0
Low-Risk,LR_546,15,0,30,0
Low-Risk,LR_546,20,0,30,0
Low-Risk,LR_547,0.25,0,60,0
Low-Risk,LR_547,0.5,0,60,0
Low-Risk,LR_547,1,17,60,28.333333333333332
Low-Risk,LR_547,1.5,6,60,10
Low-Risk,LR_547,2,37,60,61.66666666666667
Low-Risk,LR_547,2.5,0,60,0
Low-Risk,LR_547,5,0,60,0
Low-Risk,LR_547,10,0,60,0
Low-Risk,LR_547,15,0,60,0
Low-Risk,LR_547,20,0,60,0
Low-Risk,LR_548,0.25,110,110,100
Low-Risk,LR_548,0.5,0,110,0
Low-Risk,LR_548,1,0,110,0
Low-Risk,LR_548,1.5,0,110,0
Low-Risk,LR_548,2,0,110,0
Low-Risk,LR_548,2.5,0,110,0
Low-Risk,LR_548,5,0,110,0
Low-Risk,LR_548,10,0,110,0
Low-Risk,LR_548,15,0,110,0
Low-Risk,LR_548,20,0,110,0
Low-Risk,LR_549,0.25,23,23,100
Low-Risk,LR_549,0.5,0,23,0
Low-Risk,LR_549,1,0,23,0
Low-Risk,LR_549,1.5,0,23,0
Low-Risk,LR_549,2,0,23,0
Low-Risk,LR_549,2.5,0,23,0
Low-Risk,LR_549,5,0,23,0
Low-Risk,LR_549,10,0,23,0
Low-Risk,LR_549,15,0,23,0
Low-Risk,LR_549,20,0,23,0
Low-Risk,LR_55,0.25,2,2,100
Low-Risk,LR_55,0.5,0,2,0
Low-Risk,LR_55,1,0,2,0
Low-Risk,LR_55,1.5,0,2,0
Low-Risk,LR_55,2,0,2,0
Low-Risk,LR_55,2.5,0,2,0
Low-Risk,LR_55,5,0,2,0
Low-Risk,LR_55,10,0,2,0
Low-Risk,LR_55,15,0,2,0
Low-Risk,LR_55,20,0,2,0
Low-Risk,LR_550,0.25,0,6,0
Low-Risk,LR_550,0.5,0,6,0
Low-Risk,LR_550,1,6,6,100
Low-Risk,LR_550,1.5,0,6,0
Low-Risk,LR_550,2,0,6,0
Low-Risk,LR_550,2.5,0,6,0
Low-Risk,LR_550,5,0,6,0
Low-Risk,LR_550,10,0,6,0
Low-Risk,LR_550,15,0,6,0
Low-Risk,LR_550,20,0,6,0
Low-Risk,LR_551,0.25,27,27,100
Low-Risk,LR_551,0.5,0,27,0
Low-Risk,LR_551,1,0,27,0
Low-Risk,LR_551,1.5,0,27,0
Low-Risk,LR_551,2,0,27,0
Low-Risk,LR_551,2.5,0,27,0
Low-Risk,LR_551,5,0,27,0
Low-Risk,LR_551,10,0,27,0
Low-Risk,LR_551,15,0,27,0
Low-Risk,LR_551,20,0,27,0
Low-Risk,LR_552,0.25,61,61,100
Low-Risk,LR_552,0.5,0,61,0
Low-Risk,LR_552,1,0,61,0
Low-Risk,LR_552,1.5,0,61,0
Low-Risk,LR_552,2,0,61,0
Low-Risk,LR_552,2.5,0,61,0
Low-Risk,LR_552,5,0,61,0
Low-Risk,LR_552,10,0,61,0
Low-Risk,LR_552,15,0,61,0
Low-Risk,LR_552,20,0,61,0
Low-Risk,LR_553,0.25,0,62,0
Low-Risk,LR_553,0.5,53,62,85.48387096774194
Low-Risk,LR_553,1,9,62,14.516129032258066
Low-Risk,LR_553,1.5,0,62,0
Low-Risk,LR_553,2,0,62,0
Low-Risk,LR_553,2.5,0,62,0
Low-Risk,LR_553,5,0,62,0
Low-Risk,LR_553,10,0,62,0
Low-Risk,LR_553,15,0,62,0
Low-Risk,LR_553,20,0,62,0
Low-Risk,LR_554,0.25,18,18,100
Low-Risk,LR_554,0.5,0,18,0
Low-Risk,LR_554,1,0,18,0
Low-Risk,LR_554,1.5,0,18,0
Low-Risk,LR_554,2,0,18,0
Low-Risk,LR_554,2.5,0,18,0
Low-Risk,LR_554,5,0,18,0
Low-Risk,LR_554,10,0,18,0
Low-Risk,LR_554,15,0,18,0
Low-Risk,LR_554,20,0,18,0
Low-Risk,LR_555,0.25,4564,5542,82.35294117647058
Low-Risk,LR_555,0.5,939,5542,16.943341753879466
Low-Risk,LR_555,1,39,5542,0.7037170696499458
Low-Risk,LR_555,1.5,0,5542,0
Low-Risk,LR_555,2,0,5542,0
Low-Risk,LR_555,2.5,0,5542,0
Low-Risk,LR_555,5,0,5542,0
Low-Risk,LR_555,10,0,5542,0
Low-Risk,LR_555,15,0,5542,0
Low-Risk,LR_555,20,0,5542,0
Low-Risk,LR_556,0.25,44,44,100
Low-Risk,LR_556,0.5,0,44,0
Low-Risk,LR_556,1,0,44,0
Low-Risk,LR_556,1.5,0,44,0
Low-Risk,LR_556,2,0,44,0
Low-Risk,LR_556,2.5,0,44,0
Low-Risk,LR_556,5,0,44,0
Low-Risk,LR_556,10,0,44,0
Low-Risk,LR_556,15,0,44,0
Low-Risk,LR_556,20,0,44,0
Low-Risk,LR_557,0.25,41,41,100
Low-Risk,LR_557,0.5,0,41,0
Low-Risk,LR_557,1,0,41,0
Low-Risk,LR_557,1.5,0,41,0
Low-Risk,LR_557,2,0,41,0
Low-Risk,LR_557,2.5,0,41,0
Low-Risk,LR_557,5,0,41,0
Low-Risk,LR_557,10,0,41,0
Low-Risk,LR_557,15,0,41,0
Low-Risk,LR_557,20,0,41,0
Low-Risk,LR_558,0.25,0,5,0
Low-Risk,LR_558,0.5,0,5,0
Low-Risk,LR_558,1,0,5,0
Low-Risk,LR_558,1.5,5,5,100
Low-Risk,LR_558,2,0,5,0
Low-Risk,LR_558,2.5,0,5,0
Low-Risk,LR_558,5,0,5,0
Low-Risk,LR_558,10,0,5,0
Low-Risk,LR_558,15,0,5,0
Low-Risk,LR_558,20,0,5,0
Low-Risk,LR_559,0.25,0,74,0
Low-Risk,LR_559,0.5,74,74,100
Low-Risk,LR_559,1,0,74,0
Low-Risk,LR_559,1.5,0,74,0
Low-Risk,LR_559,2,0,74,0
Low-Risk,LR_559,2.5,0,74,0
Low-Risk,LR_559,5,0,74,0
Low-Risk,LR_559,10,0,74,0
Low-Risk,LR_559,15,0,74,0
Low-Risk,LR_559,20,0,74,0
Low-Risk,LR_56,0.25,14,14,100
Low-Risk,LR_56,0.5,0,14,0
Low-Risk,LR_56,1,0,14,0
Low-Risk,LR_56,1.5,0,14,0
Low-Risk,LR_56,2,0,14,0
Low-Risk,LR_56,2.5,0,14,0
Low-Risk,LR_56,5,0,14,0
Low-Risk,LR_56,10,0,14,0
Low-Risk,LR_56,15,0,14,0
Low-Risk,LR_56,20,0,14,0
Low-Risk,LR_560,0.25,430,1407,30.561478322672354
Low-Risk,LR_560,0.5,553,1407,39.30348258706468
Low-Risk,LR_560,1,402,1407,28.57142857142857
Low-Risk,LR_560,1.5,0,1407,0
Low-Risk,LR_560,2,12,1407,0.8528784648187633
Low-Risk,LR_560,2.5,10,1407,0.7107320540156361
Low-Risk,LR_560,5,0,1407,0
Low-Risk,LR_560,10,0,1407,0
Low-Risk,LR_560,15,0,1407,0
Low-Risk,LR_560,20,0,1407,0
Low-Risk,LR_561,0.25,29,29,100
Low-Risk,LR_561,0.5,0,29,0
Low-Risk,LR_561,1,0,29,0
Low-Risk,LR_561,1.5,0,29,0
Low-Risk,LR_561,2,0,29,0
Low-Risk,LR_561,2.5,0,29,0
Low-Risk,LR_561,5,0,29,0
Low-Risk,LR_561,10,0,29,0
Low-Risk,LR_561,15,0,29,0
Low-Risk,LR_561,20,0,29,0
Low-Risk,LR_562,0.25,11,18,61.111111111111114
Low-Risk,LR_562,0.5,7,18,38.88888888888889
Low-Risk,LR_562,1,0,18,0
Low-Risk,LR_562,1.5,0,18,0
Low-Risk,LR_562,2,0,18,0
Low-Risk,LR_562,2.5,0,18,0
Low-Risk,LR_562,5,0,18,0
Low-Risk,LR_562,10,0,18,0
Low-Risk,LR_562,15,0,18,0
Low-Risk,LR_562,20,0,18,0
Low-Risk,LR_563,0.25,6,62,9.67741935483871
Low-Risk,LR_563,0.5,43,62,69.35483870967742
Low-Risk,LR_563,1,5,62,8.064516129032258
Low-Risk,LR_563,1.5,0,62,0
Low-Risk,LR_563,2,8,62,12.903225806451612
Low-Risk,LR_563,2.5,0,62,0
Low-Risk,LR_563,5,0,62,0
Low-Risk,LR_563,10,0,62,0
Low-Risk,LR_563,15,0,62,0
Low-Risk,LR_563,20,0,62,0
Low-Risk,LR_564,0.25,10,82,12.195121951219512
Low-Risk,LR_564,0.5,72,82,87.8048780487805
Low-Risk,LR_564,1,0,82,0
Low-Risk,LR_564,1.5,0,82,0
Low-Risk,LR_564,2,0,82,0
Low-Risk,LR_564,2.5,0,82,0
Low-Risk,LR_564,5,0,82,0
Low-Risk,LR_564,10,0,82,0
Low-Risk,LR_564,15,0,82,0
Low-Risk,LR_564,20,0,82,0
Low-Risk,LR_565,0.25,237,240,98.75
Low-Risk,LR_565,0.5,0,240,0
Low-Risk,LR_565,1,3,240,1.25
Low-Risk,LR_565,1.5,0,240,0
Low-Risk,LR_565,2,0,240,0
Low-Risk,LR_565,2.5,0,240,0
Low-Risk,LR_565,5,0,240,0
Low-Risk,LR_565,10,0,240,0
Low-Risk,LR_565,15,0,240,0
Low-Risk,LR_565,20,0,240,0
Low-Risk,LR_566,0.25,0,79,0
Low-Risk,LR_566,0.5,79,79,100
Low-Risk,LR_566,1,0,79,0
Low-Risk,LR_566,1.5,0,79,0
Low-Risk,LR_566,2,0,79,0
Low-Risk,LR_566,2.5,0,79,0
Low-Risk,LR_566,5,0,79,0
Low-Risk,LR_566,10,0,79,0
Low-Risk,LR_566,15,0,79,0
Low-Risk,LR_566,20,0,79,0
Low-Risk,LR_567,0.25,6,15,40
Low-Risk,LR_567,0.5,9,15,60
Low-Risk,LR_567,1,0,15,0
Low-Risk,LR_567,1.5,0,15,0
Low-Risk,LR_567,2,0,15,0
Low-Risk,LR_567,2.5,0,15,0
Low-Risk,LR_567,5,0,15,0
Low-Risk,LR_567,10,0,15,0
Low-Risk,LR_567,15,0,15,0
Low-Risk,LR_567,20,0,15,0
Low-Risk,LR_568,0.25,43,43,100
Low-Risk,LR_568,0.5,0,43,0
Low-Risk,LR_568,1,0,43,0
Low-Risk,LR_568,1.5,0,43,0
Low-Risk,LR_568,2,0,43,0
Low-Risk,LR_568,2.5,0,43,0
Low-Risk,LR_568,5,0,43,0
Low-Risk,LR_568,10,0,43,0
Low-Risk,LR_568,15,0,43,0
Low-Risk,LR_568,20,0,43,0
Low-Risk,LR_569,0.25,1005,1234,81.44246353322528
Low-Risk,LR_569,0.5,213,1234,17.26094003241491
Low-Risk,LR_569,1,16,1234,1.2965964343598055
Low-Risk,LR_569,1.5,0,1234,0
Low-Risk,LR_569,2,0,1234,0
Low-Risk,LR_569,2.5,0,1234,0
Low-Risk,LR_569,5,0,1234,0
Low-Risk,LR_569,10,0,1234,0
Low-Risk,LR_569,15,0,1234,0
Low-Risk,LR_569,20,0,1234,0
Low-Risk,LR_57,0.25,19,82,23.170731707317074
Low-Risk,LR_57,0.5,63,82,76.82926829268293
Low-Risk,LR_57,1,0,82,0
Low-Risk,LR_57,1.5,0,82,0
Low-Risk,LR_57,2,0,82,0
Low-Risk,LR_57,2.5,0,82,0
Low-Risk,LR_57,5,0,82,0
Low-Risk,LR_57,10,0,82,0
Low-Risk,LR_57,15,0,82,0
Low-Risk,LR_57,20,0,82,0
Low-Risk,LR_570,0.25,25,25,100
Low-Risk,LR_570,0.5,0,25,0
Low-Risk,LR_570,1,0,25,0
Low-Risk,LR_570,1.5,0,25,0
Low-Risk,LR_570,2,0,25,0
Low-Risk,LR_570,2.5,0,25,0
Low-Risk,LR_570,5,0,25,0
Low-Risk,LR_570,10,0,25,0
Low-Risk,LR_570,15,0,25,0
Low-Risk,LR_570,20,0,25,0
Low-Risk,LR_571,0.25,367,444,82.65765765765765
Low-Risk,LR_571,0.5,77,444,17.34234234234234
Low-Risk,LR_571,1,0,444,0
Low-Risk,LR_571,1.5,0,444,0
Low-Risk,LR_571,2,0,444,0
Low-Risk,LR_571,2.5,0,444,0
Low-Risk,LR_571,5,0,444,0
Low-Risk,LR_571,10,0,444,0
Low-Risk,LR_571,15,0,444,0
Low-Risk,LR_571,20,0,444,0
Low-Risk,LR_572,0.25,18,265,6.7924528301886795
Low-Risk,LR_572,0.5,247,265,93.20754716981132
Low-Risk,LR_572,1,0,265,0
Low-Risk,LR_572,1.5,0,265,0
Low-Risk,LR_572,2,0,265,0
Low-Risk,LR_572,2.5,0,265,0
Low-Risk,LR_572,5,0,265,0
Low-Risk,LR_572,10,0,265,0
Low-Risk,LR_572,15,0,265,0
Low-Risk,LR_572,20,0,265,0
Low-Risk,LR_573,0.25,0,1,0
Low-Risk,LR_573,0.5,0,1,0
Low-Risk,LR_573,1,1,1,100
Low-Risk,LR_573,1.5,0,1,0
Low-Risk,LR_573,2,0,1,0
Low-Risk,LR_573,2.5,0,1,0
Low-Risk,LR_573,5,0,1,0
Low-Risk,LR_573,10,0,1,0
Low-Risk,LR_573,15,0,1,0
Low-Risk,LR_573,20,0,1,0
Low-Risk,LR_574,0.25,6,8,75
Low-Risk,LR_574,0.5,2,8,25
Low-Risk,LR_574,1,0,8,0
Low-Risk,LR_574,1.5,0,8,0
Low-Risk,LR_574,2,0,8,0
Low-Risk,LR_574,2.5,0,8,0
Low-Risk,LR_574,5,0,8,0
Low-Risk,LR_574,10,0,8,0
Low-Risk,LR_574,15,0,8,0
Low-Risk,LR_574,20,0,8,0
Low-Risk,LR_575,0.25,213,827,25.755743651753328
Low-Risk,LR_575,0.5,523,827,63.24062877871825
Low-Risk,LR_575,1,91,827,11.003627569528417
Low-Risk,LR_575,1.5,0,827,0
Low-Risk,LR_575,2,0,827,0
Low-Risk,LR_575,2.5,0,827,0
Low-Risk,LR_575,5,0,827,0
Low-Risk,LR_575,10,0,827,0
Low-Risk,LR_575,15,0,827,0
Low-Risk,LR_575,20,0,827,0
Low-Risk,LR_576,0.25,0,267,0
Low-Risk,LR_576,0.5,19,267,7.116104868913857
Low-Risk,LR_576,1,40,267,14.981273408239701
Low-Risk,LR_576,1.5,5,267,1.8726591760299627
Low-Risk,LR_576,2,9,267,3.3707865168539324
Low-Risk,LR_576,2.5,93,267,34.831460674157306
Low-Risk,LR_576,5,73,267,27.340823970037455
Low-Risk,LR_576,10,21,267,7.865168539325842
Low-Risk,LR_576,15,7,267,2.6217228464419478
Low-Risk,LR_576,20,0,267,0
Low-Risk,LR_577,0.25,0,24,0
Low-Risk,LR_577,0.5,24,24,100
Low-Risk,LR_577,1,0,24,0
Low-Risk,LR_577,1.5,0,24,0
Low-Risk,LR_577,2,0,24,0
Low-Risk,LR_577,2.5,0,24,0
Low-Risk,LR_577,5,0,24,0
Low-Risk,LR_577,10,0,24,0
Low-Risk,LR_577,15,0,24,0
Low-Risk,LR_577,20,0,24,0
Low-Risk,LR_578,0.25,0,10,0
Low-Risk,LR_578,0.5,0,10,0
Low-Risk,LR_578,1,0,10,0
Low-Risk,LR_578,1.5,0,10,0
Low-Risk,LR_578,2,10,10,100
