group,id_player,prev_outcome,n_round,n_round_change,stake_change_prop,stake_change_size_overall,stake_change_level_overall,stake_change_size,stake_change_level
High-Risk,1760,win,321,294,91.58878504672897,0.29906542056074764,0.9158878504672897,0.32653061224489793,1
High-Risk,1761,loss,5439,16,0.29417172274315134,-7.813936385364957e-4,-0.0018385732671446957,-0.265625,-0.625
High-Risk,1761,win,1541,3,0.1946787800129786,0.0016223231667748216,0.003893575600259572,0.8333333333333334,2
High-Risk,1762,loss,54,0,0,0,0,NA,NA
High-Risk,1762,win,27,0,0,0,0,NA,NA
High-Risk,1763,loss,4047,161,3.978255497899679,-0.008092414133926366,-0.003459352606869286,-0.20341614906832298,-0.08695652173913043
High-Risk,1763,win,1319,34,2.577710386656558,0.07429871114480667,0.02880970432145565,2.8823529411764706,1.1176470588235294
High-Risk,1764,loss,777,5,0.6435006435006435,-0.0016087516087516086,-0.003861003861003861,-0.25,-0.6
High-Risk,1764,win,201,3,1.4925373134328357,0.006218905472636816,0.014925373134328358,0.4166666666666667,1
High-Risk,1765,loss,111,1,0.9009009009009009,-0.0022522522522522522,-0.009009009009009009,-0.25,-1
High-Risk,1765,win,29,1,3.4482758620689653,0.008620689655172414,0.034482758620689655,0.25,1
High-Risk,1766,loss,3396,113,3.3274440518256774,0.0014723203769140165,0.0038280329799764428,0.04424778761061947,0.11504424778761062
High-Risk,1766,win,1129,3,0.2657218777679362,0,0.00088573959255978745,0,0.3333333333333333
High-Risk,1767,loss,6,0,0,0,0,NA,NA
High-Risk,1767,win,1,0,0,0,0,NA,NA
High-Risk,1768,loss,100,17,17,0.0075,-0.08,0.04411764705882353,-0.47058823529411764
High-Risk,1768,win,28,1,3.571428571428571,-0.08928571428571429,-0.03571428571428571,-2.5,-1
High-Risk,1769,loss,15,0,0,0,0,NA,NA
High-Risk,1769,win,1,0,0,0,0,NA,NA
High-Risk,1770,loss,7728,12,0.15527950310559005,-3.2349896480331265e-5,0,-0.020833333333333332,0
High-Risk,1770,win,2465,4,0.16227180527383367,0.00040567951318458417,0.0016227180527383367,0.25,1
High-Risk,1771,loss,21438,172,0.8023136486612558,-0.003183599216344808,-0.005597537083683179,-0.39680232558139533,-0.6976744186046512
High-Risk,1771,win,7008,6,0.08561643835616438,0.004138127853881278,0.0012842465753424657,4.833333333333333,1.5
High-Risk,1772,loss,3745,27,0.7209612817089452,-0.0015353805073431241,-0.003738317757009346,-0.21296296296296297,-0.5185185185185185
High-Risk,1772,win,1199,4,0.3336113427856547,0.0027105921601334446,0.005838198498748957,0.8125,1.75
High-Risk,1773,loss,3938,196,4.977145759268664,0.014664804469273743,0.004824784154393093,0.29464285714285715,0.09693877551020408
High-Risk,1773,win,1256,4,0.3184713375796179,0.0025875796178343948,0.0015923566878980893,0.8125,0.5
High-Risk,1774,loss,53,0,0,0,0,NA,NA
High-Risk,1774,win,12,0,0,0,0,NA,NA
High-Risk,1775,loss,73,3,4.10958904109589,-0.00684931506849315,-0.0136986301369863,-0.16666666666666666,-0.3333333333333333
High-Risk,1775,win,16,0,0,0,0,NA,NA
High-Risk,1776,loss,349,12,3.4383954154727796,-0.020773638968481375,-0.02005730659025788,-0.6041666666666666,-0.5833333333333334
High-Risk,1776,win,95,2,2.1052631578947367,0,0,0,0
High-Risk,1777,loss,685,2,0.291970802919708,0.00145985401459854,0.00291970802919708,0.5,1
High-Risk,1777,win,211,1,0.47393364928909953,0.002369668246445498,0.004739336492890996,0.5,1
High-Risk,1778,loss,55,1,1.8181818181818181,0.004545454545454545,0.01818181818181818,0.25,1
High-Risk,1778,win,17,0,0,0,0,NA,NA
High-Risk,1779,loss,506,5,0.9881422924901186,4.940711462450593e-4,0,0.05,0
High-Risk,1779,win,165,0,0,0,0,NA,NA
High-Risk,1780,loss,4845,46,0.9494324045407636,-2.0639834881320943e-4,0.0010319917440660474,-0.021739130434782608,0.10869565217391304
High-Risk,1780,win,1414,3,0.21216407355021216,0.006364922206506365,0.003536067892503536,3,1.6666666666666667
High-Risk,1781,loss,823,4,0.48602673147023084,0.0015188335358444715,0.0036452004860267314,0.3125,0.75
High-Risk,1781,win,234,0,0,0,0,NA,NA
High-Risk,1782,loss,9436,8,0.0847816871555744,0,0,0,0
High-Risk,1782,win,2685,1,0.037243947858472994,1.8621973929236498e-4,3.7243947858472997e-4,0.5,1
High-Risk,1783,loss,587,5,0.8517887563884157,4.2589437819420784e-4,0,0.05,0
High-Risk,1783,win,166,0,0,0,0,NA,NA
High-Risk,1784,loss,9,0,0,0,0,NA,NA
High-Risk,1784,win,2,0,0,0,0,NA,NA
High-Risk,1785,loss,5650,79,1.3982300884955752,-0.0058849557522123895,-0.007433628318584071,-0.4208860759493671,-0.5316455696202531
High-Risk,1785,win,1919,11,0.5732152162584679,0.0070349140177175615,0.014069828035435123,1.2272727272727273,2.4545454545454546
High-Risk,1786,loss,44,4,9.090909090909092,-0.011363636363636364,-0.022727272727272728,-0.125,-0.25
High-Risk,1786,win,7,0,0,0,0,NA,NA
High-Risk,1787,loss,22,0,0,0,0,NA,NA
High-Risk,1787,win,3,0,0,0,0,NA,NA
High-Risk,1788,loss,165,16,9.696969696969697,0.07272727272727272,0.06666666666666667,0.75,0.6875
High-Risk,1788,win,45,0,0,0,0,NA,NA
High-Risk,1789,loss,531,2,0.3766478342749529,-0.0018832391713747645,-0.003766478342749529,-0.5,-1
High-Risk,1789,win,156,1,0.641025641025641,0.003205128205128205,0.00641025641025641,0.5,1
High-Risk,1790,loss,450,4,0.8888888888888888,-0.0038888888888888888,-0.008888888888888889,-0.4375,-1
High-Risk,1790,win,127,0,0,0,0,NA,NA
High-Risk,1791,loss,6810,215,3.15712187958884,0.010939794419970632,0.005726872246696035,0.34651162790697676,0.1813953488372093
High-Risk,1791,win,2086,29,1.3902205177372962,0.017138063279002875,0.019175455417066157,1.2327586206896552,1.3793103448275863
High-Risk,1792,loss,68,0,0,0,0,NA,NA
High-Risk,1792,win,22,0,0,0,0,NA,NA
High-Risk,1793,loss,1972,7,0.35496957403651114,7.606490872210953e-4,0.0015212981744421906,0.21428571428571427,0.42857142857142855
High-Risk,1793,win,509,0,0,0,0,NA,NA
High-Risk,1794,loss,536,12,2.2388059701492535,9.328358208955224e-4,0.0018656716417910447,0.041666666666666664,0.08333333333333333
High-Risk,1794,win,143,2,1.3986013986013985,0.0034965034965034965,0.006993006993006993,0.25,0.5
High-Risk,1795,loss,31598,25,0.07911893157794797,1.8988543578707512e-4,3.7977087157415023e-4,0.24,0.48
High-Risk,1795,win,9812,4,0.040766408479412965,2.5479005299633103e-4,5.095801059926621e-4,0.625,1.25
High-Risk,1796,loss,1269,27,2.127659574468085,0.01615445232466509,0.008668242710795903,0.7592592592592593,0.4074074074074074
High-Risk,1796,win,383,0,0,0,0,NA,NA
High-Risk,1797,loss,218,0,0,0,0,NA,NA
High-Risk,1797,win,52,0,0,0,0,NA,NA
High-Risk,1798,loss,25,0,0,0,0,NA,NA
High-Risk,1798,win,10,0,0,0,0,NA,NA
High-Risk,1799,loss,3164,69,2.18078381795196,-0.007111251580278129,-0.008217446270543615,-0.32608695652173914,-0.37681159420289856
High-Risk,1799,win,908,10,1.1013215859030838,0.031387665198237887,0.014317180616740088,2.85,1.3
High-Risk,1800,loss,613,1,0.1631321370309951,8.156606851549756e-4,0.0016313213703099511,0.5,1
High-Risk,1800,win,218,1,0.45871559633027525,0.0022935779816513763,0.0045871559633027525,0.5,1
High-Risk,1801,loss,21573,403,1.8680758355351597,-0.0066518333101562134,-0.011588559773791312,-0.3560794044665012,-0.6203473945409429
High-Risk,1801,win,6838,47,0.687335478210003,0.01575753144194209,0.014331675928634104,2.2925531914893615,2.0851063829787235
High-Risk,1802,loss,9766,220,2.252713495801761,-0.0027390948187589596,-0.007782101167315175,-0.1215909090909091,-0.34545454545454546
High-Risk,1802,win,2910,16,0.5498281786941581,0.002061855670103093,0.003780068728522337,0.375,0.6875
High-Risk,1803,loss,355,0,0,0,0,NA,NA
High-Risk,1803,win,112,1,0.8928571428571428,-0.004464285714285714,-0.008928571428571428,-0.5,-1
Low-Risk,1804,loss,438,2,0.45662100456621,-0.00228310502283105,-0.00684931506849315,-0.5,-1.5
Low-Risk,1804,win,111,2,1.8018018018018018,-0.0045045045045045045,-0.009009009009009009,-0.25,-0.5
Low-Risk,1805,loss,160,0,0,0,0,NA,NA
Low-Risk,1805,win,47,0,0,0,0,NA,NA
Low-Risk,1806,loss,3,0,0,0,0,NA,NA
Low-Risk,1807,loss,23,0,0,0,0,NA,NA
Low-Risk,1807,win,7,0,0,0,0,NA,NA
Low-Risk,1808,loss,31,1,3.225806451612903,0.008064516129032258,0.03225806451612903,0.25,1
Low-Risk,1808,win,6,0,0,0,0,NA,NA
Low-Risk,1809,loss,25,0,0,0,0,NA,NA
Low-Risk,1809,win,6,0,0,0,0,NA,NA
Low-Risk,1810,loss,86,0,0,0,0,NA,NA
Low-Risk,1810,win,21,0,0,0,0,NA,NA
Low-Risk,1811,loss,13,0,0,0,0,NA,NA
Low-Risk,1811,win,2,0,0,0,0,NA,NA
Low-Risk,1812,loss,31,0,0,0,0,NA,NA
Low-Risk,1812,win,10,0,0,0,0,NA,NA
Low-Risk,1813,loss,1091,8,0.7332722273143905,-0.001145737855178735,-0.0036663611365719525,-0.15625,-0.5
Low-Risk,1813,win,343,2,0.5830903790087464,0,0,0,0
Low-Risk,1814,loss,40,2,5,0,0,0,0
Low-Risk,1814,win,14,0,0,0,0,NA,NA
Low-Risk,1815,loss,56,0,0,0,0,NA,NA
Low-Risk,1815,win,18,0,0,0,0,NA,NA
Low-Risk,1816,loss,83,4,4.819277108433735,-0.02710843373493976,-0.060240963855421686,-0.5625,-1.25
Low-Risk,1816,win,28,1,3.571428571428571,0.017857142857142856,0.03571428571428571,0.5,1
Low-Risk,1817,loss,4,0,0,0,0,NA,NA
Low-Risk,1818,loss,7,0,0,0,0,NA,NA
Low-Risk,1818,win,1,0,0,0,0,NA,NA
Low-Risk,1819,loss,16,0,0,0,0,NA,NA
Low-Risk,1819,win,4,0,0,0,0,NA,NA
Low-Risk,1820,loss,197,13,6.598984771573605,-0.03807106598984772,-0.030456852791878174,-0.5769230769230769,-0.46153846153846156
Low-Risk,1820,win,51,3,5.88235294117647,0.14705882352941177,0.11764705882352941,2.5,2
Low-Risk,1821,loss,285,1,0.3508771929824561,0.0017543859649122807,0.0035087719298245615,0.5,1
Low-Risk,1821,win,84,0,0,0,0,NA,NA
Low-Risk,1822,loss,45,1,2.2222222222222223,0.005555555555555556,0.022222222222222223,0.25,1
Low-Risk,1822,win,17,0,0,0,0,NA,NA
Low-Risk,1823,loss,20,0,0,0,0,NA,NA
Low-Risk,1823,win,3,0,0,0,0,NA,NA
Low-Risk,1824,loss,8,0,0,0,0,NA,NA
Low-Risk,1824,win,4,0,0,0,0,NA,NA
Low-Risk,1825,loss,227,7,3.0837004405286343,-0.014317180616740088,-0.03524229074889868,-0.4642857142857143,-1.1428571428571428
Low-Risk,1825,win,76,3,3.9473684210526314,0.029605263157894735,0.06578947368421052,0.75,1.6666666666666667
Low-Risk,1826,loss,9,0,0,0,0,NA,NA
Low-Risk,1826,win,2,0,0,0,0,NA,NA
Low-Risk,1827,loss,609,37,6.075533661740558,-0.002052545155993432,-0.0049261083743842365,-0.033783783783783786,-0.08108108108108109
Low-Risk,1827,win,172,0,0,0,0,NA,NA
Low-Risk,1828,loss,14,0,0,0,0,NA,NA
Low-Risk,1828,win,3,0,0,0,0,NA,NA
Low-Risk,1829,loss,774,0,0,0,0,NA,NA
Low-Risk,1829,win,186,0,0,0,0,NA,NA
Low-Risk,1830,loss,149,1,0.6711409395973155,0.0016778523489932886,0.006711409395973154,0.25,1
Low-Risk,1830,win,35,0,0,0,0,NA,NA
Low-Risk,1831,loss,151,3,1.9867549668874174,0.0347682119205298,0.006622516556291391,1.75,0.3333333333333333
Low-Risk,1831,win,59,0,0,0,0,NA,NA
Low-Risk,1832,loss,184,2,1.0869565217391304,-0.004076086956521739,-0.010869565217391304,-0.375,-1
Low-Risk,1832,win,44,0,0,0,0,NA,NA
Low-Risk,1833,loss,334,1,0.29940119760479045,-0.0014970059880239522,-0.0029940119760479044,-0.5,-1
Low-Risk,1833,win,74,0,0,0,0,NA,NA
Low-Risk,1834,loss,945,12,1.2698412698412698,-0.007407407407407408,-0.007407407407407408,-0.5833333333333334,-0.5833333333333334
Low-Risk,1834,win,297,3,1.0101010101010102,0.017676767676767676,0.010101010101010102,1.75,1
Low-Risk,1835,loss,264,0,0,0,0,NA,NA
Low-Risk,1835,win,79,0,0,0,0,NA,NA
Low-Risk,1836,loss,71,2,2.8169014084507045,0,0,0,0
Low-Risk,1836,win,11,0,0,0,0,NA,NA
Low-Risk,1837,loss,640,2,0.3125,0.00546875,0.0046875,1.75,1.5
Low-Risk,1837,win,231,1,0.4329004329004329,0.0021645021645021645,0.004329004329004329,0.5,1
Low-Risk,1838,loss,205,1,0.4878048780487805,0.0012195121951219512,0.004878048780487805,0.25,1
Low-Risk,1838,win,63,1,1.5873015873015872,-0.003968253968253968,-0.015873015873015872,-0.25,-1
Low-Risk,1839,loss,4,0,0,0,0,NA,NA
Low-Risk,1841,loss,18,1,5.555555555555555,-0.013888888888888888,-0.05555555555555555,-0.25,-1
Low-Risk,1841,win,3,0,0,0,0,NA,NA
Low-Risk,1842,loss,30,0,0,0,0,NA,NA
Low-Risk,1842,win,4,0,0,0,0,NA,NA
Low-Risk,1843,loss,49,1,2.0408163265306123,0.01020408163265306,0.02040816326530612,0.5,1
Low-Risk,1843,win,9,0,0,0,0,NA,NA
Low-Risk,1844,loss,4,1,25,-0.125,-0.25,-0.5,-1
Low-Risk,1845,loss,87,9,10.344827586206897,-0.017241379310344827,-0.034482758620689655,-0.16666666666666666,-0.3333333333333333
Low-Risk,1845,win,38,0,0,0,0,NA,NA
Low-Risk,1846,loss,68,1,1.4705882352941175,-0.011029411764705883,-0.029411764705882353,-0.75,-2
Low-Risk,1846,win,13,0,0,0,0,NA,NA
Low-Risk,1847,loss,150,4,2.666666666666667,-0.005,-0.006666666666666667,-0.1875,-0.25
Low-Risk,1847,win,27,0,0,0,0,NA,NA
Low-Risk,1848,loss,32,0,0,0,0,NA,NA
Low-Risk,1848,win,9,0,0,0,0,NA,NA
Low-Risk,1849,loss,298,5,1.6778523489932886,0.003355704697986577,0.006711409395973154,0.2,0.4
Low-Risk,1849,win,96,1,1.0416666666666665,0.0026041666666666665,0.010416666666666666,0.25,1
Low-Risk,1850,loss,2,0,0,0,0,NA,NA
Low-Risk,1851,loss,31,0,0,0,0,NA,NA
Low-Risk,1851,win,9,0,0,0,0,NA,NA
Low-Risk,1852,loss,92,4,4.3478260869565215,-0.005434782608695652,-0.010869565217391304,-0.125,-0.25
Low-Risk,1852,win,33,0,0,0,0,NA,NA
Low-Risk,1853,loss,5,2,40,0,0,0,0
Low-Risk,1854,loss,14,0,0,0,0,NA,NA
Low-Risk,1854,win,2,0,0,0,0,NA,NA
Low-Risk,1855,loss,23,0,0,0,0,NA,NA
Low-Risk,1855,win,5,0,0,0,0,NA,NA
Low-Risk,1856,loss,76,1,1.3157894736842104,-0.009868421052631578,-0.02631578947368421,-0.75,-2
Low-Risk,1856,win,21,0,0,0,0,NA,NA
Low-Risk,1857,loss,104,2,1.9230769230769231,-0.007211538461538462,-0.019230769230769232,-0.375,-1
Low-Risk,1857,win,21,0,0,0,0,NA,NA
Low-Risk,1858,loss,1,0,0,0,0,NA,NA
Low-Risk,1859,loss,12,0,0,0,0,NA,NA
Low-Risk,1859,win,1,0,0,0,0,NA,NA
Low-Risk,1860,loss,67,0,0,0,0,NA,NA
Low-Risk,1860,win,12,0,0,0,0,NA,NA
Low-Risk,1861,loss,8,0,0,0,0,NA,NA
Low-Risk,1861,win,4,0,0,0,0,NA,NA
Low-Risk,1862,loss,19,0,0,0,0,NA,NA
Low-Risk,1862,win,3,1,33.33333333333333,-0.25,-0.6666666666666666,-0.75,-2
Low-Risk,1863,loss,48,0,0,0,0,NA,NA
Low-Risk,1863,win,10,0,0,0,0,NA,NA
Low-Risk,1864,loss,207,0,0,0,0,NA,NA
Low-Risk,1864,win,53,0,0,0,0,NA,NA
Low-Risk,1865,loss,4,0,0,0,0,NA,NA
Low-Risk,1865,win,2,0,0,0,0,NA,NA
Low-Risk,1866,loss,394,1,0.25380710659898476,-0.0019035532994923859,-0.005076142131979695,-0.75,-2
Low-Risk,1866,win,104,0,0,0,0,NA,NA
Low-Risk,1867,loss,545,7,1.2844036697247707,0.003669724770642202,0.009174311926605505,0.2857142857142857,0.7142857142857143
Low-Risk,1867,win,124,2,1.6129032258064515,0,0,0,0
Low-Risk,1868,loss,77,1,1.2987012987012987,0.003246753246753247,0.012987012987012988,0.25,1
Low-Risk,1868,win,19,0,0,0,0,NA,NA
Low-Risk,1869,loss,78,2,2.564102564102564,0,0,0,0
Low-Risk,1869,win,19,0,0,0,0,NA,NA
Low-Risk,1870,loss,82,0,0,0,0,NA,NA
Low-Risk,1870,win,15,0,0,0,0,NA,NA
Low-Risk,1871,loss,11,0,0,0,0,NA,NA
Low-Risk,1871,win,2,1,50,0.125,0.5,0.25,1
Low-Risk,1872,loss,150,11,7.333333333333333,0.03333333333333333,0.04,0.45454545454545453,0.5454545454545454
Low-Risk,1872,win,50,1,2,0.01,0.02,0.5,1
Low-Risk,1873,loss,6,0,0,0,0,NA,NA
Low-Risk,1873,win,2,0,0,0,0,NA,NA
Low-Risk,1875,loss,79,0,0,0,0,NA,NA
Low-Risk,1875,win,19,0,0,0,0,NA,NA
Low-Risk,1876,loss,160,2,1.25,0,0,0,0
Low-Risk,1876,win,66,0,0,0,0,NA,NA
Low-Risk,1877,loss,487,10,2.0533880903490758,0.014373716632443531,0.02053388090349076,0.7,1
Low-Risk,1877,win,146,2,1.36986301369863,-0.00684931506849315,0.0136986301369863,-0.5,1
Low-Risk,1878,loss,21,1,4.761904761904762,0.023809523809523808,0.047619047619047616,0.5,1
Low-Risk,1878,win,10,1,10,0.1,0.2,1,2
Low-Risk,1879,loss,711,1,0.14064697609001406,0.0035161744022503515,0.0014064697609001407,2.5,1
Low-Risk,1879,win,223,2,0.8968609865470852,-0.02466367713004484,-0.013452914798206279,-2.75,-1.5
Low-Risk,1880,loss,32,4,12.5,-0.0546875,-0.125,-0.4375,-1
Low-Risk,1880,win,6,0,0,0,0,NA,NA
Low-Risk,1881,loss,1840,15,0.8152173913043478,-4.076086956521739e-4,-0.0016304347826086956,-0.05,-0.2
Low-Risk,1881,win,550,0,0,0,0,NA,NA
Low-Risk,1882,loss,3383,19,0.5616316878510198,-0.00487732781554833,-0.010050251256281407,-0.868421052631579,-1.7894736842105263
Low-Risk,1882,win,1058,5,0.4725897920604915,0.005198487712665407,0.010396975425330813,1.1,2.2
Low-Risk,1883,loss,15,0,0,0,0,NA,NA
Low-Risk,1883,win,6,0,0,0,0,NA,NA
Low-Risk,1884,loss,79,1,1.2658227848101267,0.0031645569620253164,0.012658227848101266,0.25,1
Low-Risk,1884,win,20,2,10,0.025,0.1,0.25,1
Low-Risk,1885,loss,51,1,1.9607843137254901,-0.004901960784313725,-0.0196078431372549,-0.25,-1
Low-Risk,1885,win,10,0,0,0,0,NA,NA
Low-Risk,1886,loss,146,0,0,0,0,NA,NA
Low-Risk,1886,win,51,0,0,0,0,NA,NA
Low-Risk,1888,loss,88,2,2.272727272727273,0.011363636363636364,0.022727272727272728,0.5,1
Low-Risk,1888,win,19,0,0,0,0,NA,NA
Low-Risk,1889,loss,5,0,0,0,0,NA,NA
Low-Risk,1889,win,4,1,25,0.0625,0.25,0.25,1
Low-Risk,1890,loss,15,0,0,0,0,NA,NA
Low-Risk,1890,win,5,0,0,0,0,NA,NA
Low-Risk,1891,loss,81,0,0,0,0,NA,NA
Low-Risk,1891,win,21,0,0,0,0,NA,NA
Low-Risk,1892,loss,29,1,3.4482758620689653,0.017241379310344827,0.034482758620689655,0.5,1
Low-Risk,1892,win,16,0,0,0,0,NA,NA
Low-Risk,1893,loss,4733,7,0.1478977392774139,-3.6974434819353474e-4,-0.0010564124234100994,-0.25,-0.7142857142857143
Low-Risk,1893,win,1279,0,0,0,0,NA,NA
Low-Risk,1894,loss,11,1,9.090909090909092,0.045454545454545456,0.09090909090909091,0.5,1
Low-Risk,1894,win,5,0,0,0,0,NA,NA
Low-Risk,1895,loss,13,2,15.384615384615385,-0.057692307692307696,-0.15384615384615385,-0.375,-1
Low-Risk,1895,win,2,0,0,0,0,NA,NA
Low-Risk,1896,loss,71,4,5.633802816901409,0.06338028169014084,0.07042253521126761,1.125,1.25
Low-Risk,1896,win,25,0,0,0,0,NA,NA
Low-Risk,1897,loss,139,2,1.4388489208633095,0.0017985611510791368,0,0.125,0
Low-Risk,1897,win,42,0,0,0,0,NA,NA
Low-Risk,1898,loss,10,1,10,-0.25,-0.1,-2.5,-1
Low-Risk,1898,win,2,1,50,1.25,0.5,2.5,1
Low-Risk,1899,loss,458,31,6.768558951965066,0.003820960698689956,0.008733624454148471,0.056451612903225805,0.12903225806451613
Low-Risk,1899,win,137,0,0,0,0,NA,NA
Low-Risk,1900,loss,11,0,0,0,0,NA,NA
Low-Risk,1900,win,2,0,0,0,0,NA,NA
Low-Risk,1901,loss,9,0,0,0,0,NA,NA
Low-Risk,1902,loss,36,0,0,0,0,NA,NA
Low-Risk,1902,win,5,0,0,0,0,NA,NA
Low-Risk,1903,loss,47,1,2.127659574468085,0.005319148936170213,0.02127659574468085,0.25,1
Low-Risk,1903,win,19,0,0,0,0,NA,NA
Low-Risk,1904,loss,10,0,0,0,0,NA,NA
Low-Risk,1904,win,2,0,0,0,0,NA,NA
Low-Risk,1905,loss,1166,17,1.4579759862778732,0.00686106346483705,0.014579759862778732,0.47058823529411764,1
Low-Risk,1905,win,376,1,0.26595744680851063,0.0013297872340425532,0.0026595744680851063,0.5,1
Low-Risk,1906,loss,13,0,0,0,0,NA,NA
Low-Risk,1906,win,3,0,0,0,0,NA,NA
Low-Risk,1907,loss,179,1,0.5586592178770949,-0.0013966480446927375,-0.00558659217877095,-0.25,-1
Low-Risk,1907,win,47,1,2.127659574468085,0.005319148936170213,0.02127659574468085,0.25,1
Low-Risk,1908,loss,121,3,2.479338842975207,0.012396694214876033,0.024793388429752067,0.5,1
Low-Risk,1908,win,35,0,0,0,0,NA,NA
Low-Risk,1909,loss,213,9,4.225352112676056,-0.008215962441314555,-0.023474178403755867,-0.19444444444444445,-0.5555555555555556
Low-Risk,1909,win,65,2,3.076923076923077,0.015384615384615385,0.03076923076923077,0.5,1
Low-Risk,1910,loss,154,1,0.6493506493506493,-0.0016233766233766235,-0.006493506493506494,-0.25,-1
Low-Risk,1910,win,52,0,0,0,0,NA,NA
Low-Risk,1911,loss,33,0,0,0,0,NA,NA
Low-Risk,1911,win,10,3,30,0,0,0,0
Low-Risk,1912,loss,5,0,0,0,0,NA,NA
Low-Risk,1912,win,1,0,0,0,0,NA,NA
Low-Risk,1913,loss,239,18,7.531380753138076,0.006276150627615063,0.012552301255230125,0.08333333333333333,0.16666666666666666
Low-Risk,1913,win,64,0,0,0,0,NA,NA
Low-Risk,1914,loss,33,0,0,0,0,NA,NA
Low-Risk,1914,win,10,0,0,0,0,NA,NA
Low-Risk,1915,loss,12,0,0,0,0,NA,NA
Low-Risk,1915,win,4,0,0,0,0,NA,NA
Low-Risk,1916,loss,3,0,0,0,0,NA,NA
Low-Risk,1916,win,2,0,0,0,0,NA,NA
Low-Risk,1917,loss,123,0,0,0,0,NA,NA
Low-Risk,1917,win,34,0,0,0,0,NA,NA
Low-Risk,1918,loss,36,0,0,0,0,NA,NA
Low-Risk,1918,win,8,0,0,0,0,NA,NA
Low-Risk,1919,loss,4,0,0,0,0,NA,NA
Low-Risk,1920,loss,272,2,0.7352941176470588,0,0,0,0
Low-Risk,1920,win,68,0,0,0,0,NA,NA
Low-Risk,1921,loss,47,0,0,0,0,NA,NA
Low-Risk,1921,win,16,0,0,0,0,NA,NA
Low-Risk,1922,loss,35,1,2.857142857142857,-0.014285714285714285,-0.02857142857142857,-0.5,-1
Low-Risk,1922,win,13,0,0,0,0,NA,NA
Low-Risk,1923,loss,19,1,5.263157894736842,-0.02631578947368421,-0.05263157894736842,-0.5,-1
Low-Risk,1923,win,4,0,0,0,0,NA,NA
Low-Risk,1924,loss,160,5,3.125,0.059375,0.04375,1.9,1.4
Low-Risk,1924,win,44,0,0,0,0,NA,NA
Low-Risk,1925,loss,162,2,1.2345679012345678,-0.006172839506172839,-0.012345679012345678,-0.5,-1
Low-Risk,1925,win,34,0,0,0,0,NA,NA
Low-Risk,1926,loss,1290,6,0.46511627906976744,-7.751937984496124e-4,-0.002325581395348837,-0.16666666666666666,-0.5
Low-Risk,1926,win,358,1,0.27932960893854747,6.983240223463687e-4,0.002793296089385475,0.25,1
Low-Risk,1927,loss,82,3,3.6585365853658534,-0.006097560975609756,-0.012195121951219513,-0.16666666666666666,-0.3333333333333333
Low-Risk,1927,win,19,1,5.263157894736842,-0.02631578947368421,-0.05263157894736842,-0.5,-1
Low-Risk,1928,loss,46,0,0,0,0,NA,NA
Low-Risk,1928,win,16,0,0,0,0,NA,NA
Low-Risk,1929,loss,2499,81,3.241296518607443,-0.0063025210084033615,-0.009603841536614645,-0.19444444444444445,-0.2962962962962963
Low-Risk,1929,win,699,9,1.2875536480686696,0.012160228898426323,0.01430615164520744,0.9444444444444444,1.1111111111111112
Low-Risk,1930,loss,3,1,33.33333333333333,-0.25,-0.6666666666666666,-0.75,-2
Low-Risk,1931,loss,31,0,0,0,0,NA,NA
Low-Risk,1931,win,9,1,11.11111111111111,-0.05555555555555555,-0.1111111111111111,-0.5,-1
Low-Risk,1932,loss,34,0,0,0,0,NA,NA
Low-Risk,1932,win,10,0,0,0,0,NA,NA
Low-Risk,1933,loss,15,0,0,0,0,NA,NA
Low-Risk,1933,win,6,0,0,0,0,NA,NA
Low-Risk,1934,loss,519,2,0.3853564547206166,-0.0019267822736030828,-0.0038535645472061657,-0.5,-1
Low-Risk,1934,win,147,1,0.6802721088435374,0.003401360544217687,0.006802721088435374,0.5,1
Low-Risk,1935,loss,11,0,0,0,0,NA,NA
Low-Risk,1936,loss,2,0,0,0,0,NA,NA
Low-Risk,1937,loss,19,0,0,0,0,NA,NA
Low-Risk,1937,win,5,0,0,0,0,NA,NA
Low-Risk,1938,loss,199,5,2.512562814070352,-0.01256281407035176,-0.02512562814070352,-0.5,-1
Low-Risk,1938,win,62,3,4.838709677419355,0.016129032258064516,0.03225806451612903,0.3333333333333333,0.6666666666666666
Low-Risk,1939,loss,21,0,0,0,0,NA,NA
Low-Risk,1939,win,5,1,20,0.05,0.2,0.25,1
Low-Risk,1940,loss,710,6,0.8450704225352111,0.002112676056338028,0.004225352112676056,0.25,0.5
Low-Risk,1940,win,193,0,0,0,0,NA,NA
Low-Risk,1941,loss,267,13,4.868913857677903,-0.013108614232209739,-0.033707865168539325,-0.2692307692307692,-0.6923076923076923
Low-Risk,1941,win,78,8,10.256410256410255,0.05128205128205128,0.1282051282051282,0.5,1.25
Low-Risk,1942,loss,472,3,0.6355932203389831,0.001059322033898305,0.00211864406779661,0.16666666666666666,0.3333333333333333
Low-Risk,1942,win,106,2,1.8867924528301887,0.009433962264150943,0.018867924528301886,0.5,1
Low-Risk,1943,loss,103,0,0,0,0,NA,NA
Low-Risk,1943,win,23,0,0,0,0,NA,NA
Low-Risk,1944,loss,147,0,0,0,0,NA,NA
Low-Risk,1944,win,31,0,0,0,0,NA,NA
Low-Risk,1945,loss,24,3,12.5,0.16666666666666666,0.16666666666666666,1.3333333333333333,1.3333333333333333
Low-Risk,1945,win,7,0,0,0,0,NA,NA
